0	0.0
0.1	0.0
0.2	0.0
0.3	0.0
0.4	0.0
0.5	0.0
0.6	0.0
0.7	0.0
0.8	0.0
0.9     0.0
1.	0.00043642022927140305
1.1	0.0004497125509672892
1.2	0.0004640089306640196
1.3	0.00047929691843190473
1.4	0.0004955625208187475
1.5	0.0005127958661646867
1.6	0.0005309846890970097
1.7	0.0005501157286016093
1.8	0.0005701814233554993
1.9	0.0005911692702945412
2.	0.0006130232572816986
2.1	0.0006358173644639647
2.2	0.0006594988557392218
2.3	0.0006840587052337381
2.4	0.0007094863978206049
2.5	0.000735773770644508
2.6	0.0007629163052612637
2.7	0.0007908797228562191
2.8	0.000819697861081799
2.9	0.0008493417149008724
3.	0.0008798041538825229
3.1	0.000911074096924269
3.2	0.0009431448947413621
3.3	0.0009760079580220457
3.4	0.0010096531022168015
3.5	0.0010440684784913503
3.6	0.0010792505444453754
3.7	0.0011154644439776297
3.8	0.0011518997596908801
3.9	0.0011893478234383686
4.	0.0012275295982823542
4.1	0.0012664372082156579
4.2	0.0013060632191473304
4.3	0.0013464003880076705
4.4	0.0013874449203370972
4.5	0.001429190308020799
4.6	0.0014716189667968425
4.7	0.0015147525445227022
4.8	0.00155858192783503
4.9	0.001603083936409786
5.	0.0016482665500482383
5.1	0.0016941139288772307
5.2	0.0017406247468300486
5.3	0.0017877920506987907
5.4	0.0018355824972696355
5.5	0.0018840441640100083
5.6	0.0019331453249775586
5.7	0.00198285527392026
5.8	0.002033017390559369
5.9	0.0020841828003983816
6.	0.002135806842024003
6.1	0.002187904132356298
6.2	0.0022407061072388865
6.3	0.002294255202570609
6.4	0.0023482558076868675
6.5	0.002402845738491818
6.6	0.002458012145275798
6.7	0.0025137730226677127
6.8	0.0025701155304641886
6.9	0.0026270370105924996
7.	0.0026845300563964848
7.1	0.0027425901204324674
7.2	0.0028012104444202265
7.3	0.0028603893053061277
7.4	0.0029201100515539547
7.5	0.0029803858628743656
7.6	0.0030412040149996322
7.7	0.003102555909561811
7.8	0.0031644481681398044
7.9	0.0032268676681981184
8.	0.003289818005214177
8.1	0.0033532915759072225
8.2	0.0034172803898716705
8.3	0.0034817891172886552
8.4	0.0035468125047570815
8.5	0.0036124209533457212
8.6	0.003678394806814724
8.7	0.003745025954138558
8.8	0.0038118843946656116
8.9	0.0038794062862731998
9.	0.003947415092779086
9.1	0.004015907577757149
9.2	0.00408488190901854
9.3	0.0041543245079110405
9.4	0.00422424120191549
9.5	0.004294624795469722
9.6	0.004365466115281145
9.7	0.0044367249728296115
9.8	0.004508523941092278
9.9	0.004580741603502225
10.	0.004653406940070135
10.1	0.004726528970849665
10.2	0.00480010025443447
10.3	0.00487411721303485
10.4	0.004948578014904257
10.5	0.00502347981884072
10.6	0.005098815530797942
10.7	0.005174574004983841
10.8	0.0052507650684699226
10.9	0.005327374595455954
11.	0.005404409893149345
11.1	0.005481851517704302
11.2	0.00555970926276547
11.3	0.0056379582898874875
11.4	0.0057166172173910125
11.5	0.0057956618324183475
11.6	0.00587508444461678
11.7	0.0059548813157946166
11.8	0.006035079903540213
11.9	0.006115650315878752
12.	0.006196611133561827
12.1	0.00627798462467871
12.2	0.006359725421362174
12.3	0.006441845611773177
12.4	0.006524354504475195
12.5	0.006607257571085902
12.6	0.0066904625689526475
12.7	0.0067741337565052455
12.8	0.00685811876598539
12.9	0.0069424810241929145
13.	0.0070269553087548165
13.1	0.007112232330658035
13.2	0.007197588534530359
13.3	0.007283305975570011
13.4	0.007369406847473616
13.5	0.007455766134879418
13.6	0.007542447031553623
13.7	0.00762943943071364
13.8	0.0077167433629298345
13.9	0.0078043613619887394
14.	0.007892298135457509
14.1	0.007980555853252696
14.2	0.008069134565975125
14.3	0.00815805682801485
14.4	0.008247277659621086
14.5	0.008336864653221664
14.6	0.008426758052678698
14.7	0.008516896570662926
14.8	0.008607376287368747
14.9	0.008698151604280818
15.	0.008789215729341188
15.1	0.008880567235669995
15.2	0.008972209364288393
15.3	0.009064120664944476
15.4	0.009156290563324008
15.5	0.009248701027912648
15.6	0.009341363413675217
15.7	0.009434262944140322
15.8	0.00952743070521129
15.9	0.009620809942677349
16.	0.009714438974158662
16.1	0.009808309713047587
16.2	0.009902448612705924
16.3	0.009996852770531004
16.4	0.01009154673772928
16.5	0.010186474130413624
16.6	0.010281653994834631
16.7	0.0103770911933105
16.8	0.010472777921912285
16.9	0.010568708173108137
17.	0.01066486451049767
17.1	0.010761252779156011
17.2	0.010857859022930141
17.3	0.010954711965276014
17.4	0.01105172850909323
17.5	0.011148931394319397
17.6	0.01124631483432244
17.7	0.011343866654337228
17.8	0.011441587396790721
17.9	0.01153947865946862
18.	0.011637535351586323
18.1	0.011735771728116436
18.2	0.011834197434476149
18.3	0.011932814959255715
18.4	0.012031684652352973
18.5	0.012130706303864463
18.6	0.012229932593783983
18.7	0.012329354351810685
18.8	0.012429016950553408
18.9	0.012528820213783015
19.	0.012628806042459643
19.1	0.01272895430707764
19.2	0.012829267389731093
19.3	0.012929732505743955
19.4	0.013030339138441576
19.5	0.013131074830691128
19.6	0.013231923732505452
19.7	0.013332883102706649
19.8	0.013433937983879365
19.9	0.013535084832420989
20.	0.013636326492271382
20.1	0.013737677007236925
20.2	0.013839189510178972
20.3	0.01394077422859445
20.4	0.014042579829424013
20.5	0.014144409664762183
20.6	0.01424641036896504
20.7	0.014348555072705212
20.8	0.014450835293962133
20.9	0.01455324331839368
21.	0.01465577804255604
21.1	0.014758424834031416
21.2	0.014861177342169492
21.3	0.014964029691512157
21.4	0.015066961802812383
21.5	0.015169965838960282
