90.	3.746639766950331e-10
90.1	3.573348155210469e-10
90.2	3.407500795824825e-10
90.3	3.2487352456339476e-10
90.4	3.0967726784939446e-10
90.5	2.9513341319374433e-10
90.6	2.81212146823613e-10
90.7	2.678872362864669e-10
90.8	2.5513623685891574e-10
90.9	2.429337277198227e-10
91.	2.312590287294252e-10
91.1	2.2009160415442822e-10
91.2	2.0941076687052195e-10
91.3	1.9919908200395126e-10
91.4	1.8943815710734238e-10
91.5	1.8011134799387813e-10
91.6	1.7120172894271422e-10
91.7	1.6269376504408152e-10
91.8	1.545711566767098e-10
91.9	1.468190892683645e-10
92.	1.3942150845349227e-10
92.1	1.3236444621077019e-10
92.2	1.2563252558227145e-10
92.3	1.1921228847955537e-10
92.4	1.1308999472065759e-10
92.5	1.0725148498382255e-10
92.6	1.0168516888809562e-10
92.7	9.637813297290732e-11
92.8	9.131966790671296e-11
92.9	8.64981698749911e-11
93.	8.19042191975705e-11
93.1	7.75270106200731e-11
93.2	7.335856512878507e-11
93.3	6.93894076504043e-11
93.4	6.56115806613085e-11
93.5	6.201745027885405e-11
93.6	5.859936495394068e-11
93.7	5.534952152759593e-11
93.8	5.226160663722704e-11
93.9	4.932766373295816e-11
94.	4.6541834117332876e-11
94.1	4.389736008120287e-11
94.2	4.138729293019014e-11
94.3	3.900600923332598e-11
94.4	3.6747030058871395e-11
94.5	3.46049478076348e-11
94.6	3.257385203239646e-11
94.7	3.0648621562770705e-11
94.8	2.8824118517326942e-11
94.9	2.7095227115028472e-11
95.	2.5457641812952412e-11
95.1	2.390708932947525e-11
95.2	2.2439485111755812e-11
95.3	2.1051030375906143e-11
95.4	1.9738065568774548e-11
95.5	1.849707994667264e-11
95.6	1.7324646334918165e-11
95.7	1.6217859080879386e-11
95.8	1.5173152860866475e-11
95.9	1.4187773246216751e-11
96.	1.3258891526461231e-11
96.1	1.2383654339304569e-11
96.2	1.155944060446619e-11
96.3	1.078335960931144e-11
96.4	1.0053237769620926e-11
96.5	9.366491321712882e-12
96.6	8.72089199212127e-12
96.7	8.114239565767358e-12
96.8	7.544434758742149e-12
96.9	7.009449342861237e-12
97.	6.50748465940289e-12
97.1	6.036687231954165e-12
97.2	5.595465454447175e-12
97.3	5.1821477993719656e-12
97.4	4.79530786798702e-12
97.5	4.433508110508154e-12
97.6	4.095335720017863e-12
97.7	3.779542080690363e-12
97.8	3.48485268674337e-12
97.9	3.210101275726285e-12
98.	2.9541467036158112e-12
98.1	2.7159072008216e-12
98.2	2.4943370258073618e-12
98.3	2.2884253509995693e-12
98.4	2.0972473765343173e-12
98.5	1.9198966913517266e-12
98.6	1.7554872121919074e-12
98.7	1.6032398491335494e-12
98.8	1.4623689369923609e-12
98.9	1.3321200306514282e-12
99.	1.2118523711349442e-12
99.1	1.100891796807323e-12
99.2	9.98638628802152e-13
99.3	9.045213682149507e-13
99.4	8.179856944225378e-13
99.5	7.385549686319807e-13
99.6	6.657081497431317e-13
99.7	5.989909846621111e-13
99.8	5.380129122606484e-13
99.9	4.823454296203113e-13
100.	4.316070420000829e-13
100.1	3.8543585352352637e-13
100.2	3.434926554028957e-13
100.3	3.054482519763242e-13
100.4	2.710064628112087e-13
100.5	2.398847670556608e-13
100.6	2.1181076850289223e-13
100.7	1.8653765649904484e-13
100.8	1.6383304159834837e-13
100.9	1.434789011664004e-13
101.	1.2527580198013869e-13
101.1	1.0903429888840191e-13
101.2	9.457942957493075e-14
101.3	8.175152165415968e-14
101.4	7.039948959707392e-14
101.5	6.03850478627707e-14
101.6	5.1580177688220826e-14
101.7	4.386391241662451e-14
101.8	3.7128099594212673e-14
101.9	3.12702722134388e-14
102.	2.6197738665685852e-14
102.1	2.1824255666269468e-14
102.2	1.8071230416938574e-14
102.3	1.486672898863859e-14
102.4	1.2145363459691069e-14
102.5	9.847431611508061e-15
102.6	7.919493669898443e-15
102.7	6.3125577903599665e-15
102.8	4.983054551210189e-15
102.9	3.89197268330134e-15
103.	3.0044249066449362e-15
103.1	2.2894453436242725e-15
103.2	1.7197264843842999e-15
103.3	1.2711851921986196e-15
103.4	9.228466613329933e-16
103.5	6.564031243303708e-16
103.6	4.561380694419084e-16
103.7	3.0857988471378884e-16
103.8	2.023419111578758e-16
103.9	1.2788836961074718e-16
104.	7.735422613153498e-17
104.1	4.43492140350646e-17
104.2	2.3788790369658642e-17
104.3	1.17189692098688e-17
104.4	5.158103843961196e-18
104.5	1.942031828882078e-18
104.6	5.802104526954909e-19
104.7	1.1882453645188953e-19
104.8	1.1700426440981466e-20
104.9   0.0
105	0.0
