TABLE CRVSiPM
#channel,pedestal,calibPulseHeight,calibPulseArea
876,2028.47,17.0622,473.923
877,2056.31,13.6098,405.881
878,2047.38,18.3003,510.453
879,2063.51,14.4428,421.273
880,2052.06,15.0017,445.645
881,2029.62,16.5877,502.614
882,2048.39,16.3589,467.192
883,2043.56,17.1629,507.114
884,2056.73,15.2538,447.82
885,2048.15,17.2931,499.509
886,2050.19,16.2011,461.566
887,2050.36,16.3675,493.879
888,2043.49,15.5622,442.433
889,2037.21,17.1538,498.683
890,2047,15.7632,449.974
891,2034.63,17.2153,506.547
892,2034.82,14.8043,429.722
893,2050.39,16.7651,490.903
894,2031.03,15.1678,431.256
895,2040.67,16.9647,504.814
896,2040.26,18.3003,515.205
897,2052.41,16.9716,486.109
898,2032.88,17.3427,487.701
899,2030.49,16.399,449.714
900,2024.58,17.7079,463.521
901,2042.94,17.6497,474.275
902,2037.09,16.1153,428.643
903,2052.52,16.1419,413.391
904,2043.09,18.4254,536.305
905,2055.7,16.4546,477.115
906,2040.28,17.7428,566.651
907,2042.52,16.5371,477.996
908,2036.71,17.135,503.095
909,2054.7,16.999,476.388
910,2043.28,16.7924,497.145
911,2038.43,16.5306,464.436
912,2045.72,15.6542,456.588
913,2037.44,15.4329,446.927
914,2041.7,16.5212,464.664
915,2042.49,14.7025,430.237
916,2040.34,15.7258,434.19
917,2048.36,14.8021,421.033
918,2053.34,16.1834,449.326
919,2038.86,14.8568,394.59
920,2052.74,16.2141,464.372
921,2039.54,14.8448,437.136
922,2052.98,15.9144,445.907
923,2031.46,14.571,424.484
924,2070.18,15.8411,429.646
925,2042.72,14.8303,415.568
926,2061.42,17.0363,463.586
927,2034.35,15.1193,428.468
928,2053.11,19.4161,529.496
929,2033.79,19.0186,536.479
930,2047.17,19.2696,531.809
931,2043.66,17.7377,514.856
932,2042.19,19.3767,523.301
933,2050.26,18.5729,518.239
934,2041.75,18.5746,469.495
935,2045.11,18.5694,506.823
936,2047.72,18.9881,528.421
937,2047.35,17.2871,497.907
938,2051.27,17.9492,510.548
939,2036.34,17.6065,511.551
940,2036.22,17.9199,509.041
941,2016.17,18.0038,513.612
942,2042.96,18.993,522.103
943,2039.24,18.2942,519.35
944,2052.85,17.2441,502.292
945,2048.16,16.275,484.052
946,2049.87,17.6047,511.571
947,2041.84,16.6146,483.523
948,2031.59,17.9039,476.898
949,2055.45,16.7637,486.182
950,2045.8,18.2626,507.192
951,2049.55,16.9707,475.558
952,2062.61,17.6207,506.706
953,2055,16.2621,483.419
954,2044.03,17.1924,500.265
955,2044.18,16.2384,474.589
956,2052.56,17.6245,494.676
957,2035.71,17.0279,470.073
958,2029.38,18.0739,512.597
959,2047.93,16.6635,468.906
960,2059.45,13.2047,386.362
961,2037.46,15.6165,452.173
962,2046.89,13.8911,404.687
963,2044.49,14.4252,429.935
964,2036.58,14.1993,396.945
965,2036.23,14.6426,431.648
966,2050.68,13.4374,380.211
967,2047.12,14.7807,433.823
968,2024.24,13.7057,396.835
969,2047.49,16.1484,498.979
970,2041.69,13.6854,395.604
971,2041.51,15.0819,454.42
972,2032.63,13.6632,384.587
973,2064.7,14.6663,432.293
974,2061.71,13.8162,396.783
975,2037.27,14.3332,425.907
976,2047.56,13.2721,377.429
977,2045.99,15.2257,440.923
978,2027.92,13.1594,380.198
979,2036.04,14.9552,442.425
980,2036.19,13.5918,377.84
981,2048.87,14.7298,428.577
982,2054.97,13.3066,367.744
983,2044.49,15.1357,438.743
984,2045.81,13.9812,385.544
985,2037.8,14.8079,450.769
986,2043.42,12.7808,368.629
987,2045.59,15.601,452.255
988,2056.19,13.5975,382.068
989,2043.86,14.8826,432.689
990,2041.27,13.1794,370.209
991,2038.88,15.4173,444.259
992,2051.09,13.0811,381.154
993,2032.1,15.4822,441.835
994,2036.35,13.5414,382.63
995,2046.42,15.7959,452.081
996,2045.2,13.7111,384.524
997,2035.28,14.9012,431.414
998,2040.88,13.0734,370.85
999,2055.18,15.3191,438.688
1000,2060.06,13.9053,388.327
1001,2032.58,15.2999,445.619
1002,2054.51,13.2142,379.583
1003,2049.4,15.7943,449.319
1004,2061.26,13.4856,381.119
1005,2036.29,15.7375,439.449
1006,2045.19,13.1035,377.274
1007,2051.26,15.8442,446.869
1008,2055.6,16.7544,476.478
1009,2045.4,18.3987,527.743
1010,2043.48,16.2683,466.063
1011,2046.71,18.1869,529.578
1012,2039.76,16.6874,471.174
1013,2036.13,17.7656,518.708
1014,2056.32,16.8091,472.135
1015,2045.98,17.8933,511.92
1016,2044.47,16.8466,469.627
1017,2058.14,17.1185,511.822
1018,2045.89,16.4311,469.175
1019,2050.78,18.2319,533.061
1020,2034.1,16.6546,467.675
1021,2045.9,17.4729,505.819
1022,2043.2,16.7553,475.552
1023,2048.19,18.4007,517.156
1024,0,-1,-1
1025,2046.59,16.0511,442.623
1026,0,-1,-1
1027,2042.4,16.5043,433.623
1028,0,-1,-1
1029,2049.74,15.8006,423.711
1030,0,-1,-1
1031,2044.33,15.8977,388.323
1032,0,-1,-1
1033,2050.4,16.2022,428.199
1034,0,-1,-1
1035,2051.79,16.1448,438.898
1036,0,-1,-1
1037,2033.69,16.5171,432.187
1038,0,-1,-1
1039,2049.81,16.2771,422.909
1040,0,-1,-1
1041,2033.05,18.4057,509.824
1042,0,-1,-1
1043,2045.56,19.4731,520.207
1044,0,-1,-1
1045,2047.64,18.198,480.097
1046,0,-1,-1
1047,2038.99,18.5401,486.716
1048,0,-1,-1
1049,2015.07,20.4722,552.042
1050,0,-1,-1
1051,2051.05,19.7362,545.905
1052,0,-1,-1
1053,2035.58,18.1275,498.173
1054,0,-1,-1
1055,2037.48,18.621,504.43
1056,0,-1,-1
1057,2032.96,15.2763,409.309
1058,0,-1,-1
1059,2036.21,15.5171,416.903
1060,0,-1,-1
1061,2044.26,15.7735,425.704
1062,0,-1,-1
1063,2032.73,15.1955,380.8
1064,0,-1,-1
1065,2028.09,17.4304,506.829
1066,0,-1,-1
1067,2044.69,18.2438,520.65
1068,0,-1,-1
1069,2036.07,16.7654,480.037
1070,0,-1,-1
1071,2043.78,16.2854,470.616
1072,0,-1,-1
1073,2042.29,15.2596,397.774
1074,0,-1,-1
1075,2035.18,16.1071,427.425
1076,0,-1,-1
1077,2040.88,16.5834,449.395
1078,0,-1,-1
1079,2035.09,15.7162,406.577
1080,0,-1,-1
1081,2033.6,14.6913,412.357
1082,0,-1,-1
1083,2049.56,16.0286,424.485
1084,0,-1,-1
1085,2033.88,16.6423,448.343
1086,0,-1,-1
1087,2045.27,16.1814,439.888
1088,0,-1,-1
1089,2020.09,18.4006,493.238
1090,0,-1,-1
1091,2038.23,19.4272,509.05
1092,0,-1,-1
1093,2048.9,18.3064,488.719
1094,0,-1,-1
1095,2036.18,17.2596,455.815
1096,0,-1,-1
1097,2033.86,18.7827,500.051
1098,0,-1,-1
1099,2048.68,18.1976,490.498
1100,0,-1,-1
1101,2049.02,17.3997,472.052
1102,0,-1,-1
1103,2061.45,19.51,508.424
1104,0,-1,-1
1105,2048.65,19.1068,539.861
1106,0,-1,-1
1107,2051.22,-1,-1
1108,0,-1,-1
1109,2026.27,17.0038,460.804
1110,0,-1,-1
1111,2026.7,16.8031,452.076
1112,0,-1,-1
1113,2036.32,17.398,526.223
1114,0,-1,-1
1115,2033.54,16.9447,479.4
1116,0,-1,-1
1117,2042.68,17.1478,470.2
1118,0,-1,-1
1119,2036.77,16.8943,470.262
1120,0,-1,-1
1121,2035.78,17.2024,461.729
1122,0,-1,-1
1123,2051.78,17.8501,479.729
1124,0,-1,-1
1125,2025.09,16.4958,433.811
1126,0,-1,-1
1127,2061.4,16.4855,456.118
1128,0,-1,-1
1129,2046.54,17.4736,485.488
1130,0,-1,-1
1131,2037.1,17.5495,459.755
1132,0,-1,-1
1133,2036.48,17.3078,455.798
1134,0,-1,-1
1135,2043.99,17.414,464.173
1136,0,-1,-1
1137,2041.43,21.0771,559.248
1138,0,-1,-1
1139,2043.07,19.4114,534.715
1140,0,-1,-1
1141,2044.16,20.8365,550.124
1142,0,-1,-1
1143,2035,20.3682,538.162
1144,0,-1,-1
1145,2044.79,19.4605,530.577
1146,0,-1,-1
1147,2038.63,19.8086,538.093
1148,0,-1,-1
1149,2032.88,20.0029,541.962
1150,0,-1,-1
1151,2039.22,19.5,533.598
1152,0,-1,-1
1153,2024.93,15.1553,418.15
1154,0,-1,-1
1155,2045.54,15.8813,393.451
1156,0,-1,-1
1157,2038.86,15.2498,383.893
1158,0,-1,-1
1159,2048.64,14.131,338.842
1160,0,-1,-1
1161,2050.94,14.9651,421.611
1162,0,-1,-1
1163,2048.84,15.2969,423.911
1164,0,-1,-1
1165,2059.59,15.391,418.853
1166,0,-1,-1
1167,2033.72,16.3156,424.11
1168,0,-1,-1
1169,2030.07,18.0328,524.571
1170,0,-1,-1
1171,2038.49,17.2367,493.844
1172,0,-1,-1
1173,2033.05,17.1442,482.248
1174,0,-1,-1
1175,2039.72,17.1329,467.755
1176,0,-1,-1
1177,2043.3,17.3418,486.031
1178,0,-1,-1
1179,2037.18,18.6199,489.212
1180,0,-1,-1
1181,2036.07,18.9188,536.471
1182,0,-1,-1
1183,2032.82,18.7768,504.611
1184,0,-1,-1
1185,2050.95,16.1567,456.328
1186,0,-1,-1
1187,2048.41,16.6559,457.099
1188,0,-1,-1
1189,2035.37,16.5232,448.992
1190,0,-1,-1
1191,2058.22,16.0269,413.139
1192,0,-1,-1
1193,2050.2,16.884,506.563
1194,0,-1,-1
1195,2044.25,16.4438,468.625
1196,0,-1,-1
1197,2041.35,18.1068,505.111
1198,0,-1,-1
1199,2040.2,18.0621,487.523
1200,0,-1,-1
1201,2034.64,20.4169,624.619
1202,0,-1,-1
1203,2044.99,18.0626,557.873
1204,0,-1,-1
1205,2040.87,17.4997,492.728
1206,0,-1,-1
1207,2036.29,17.7563,512.991
1208,0,-1,-1
1209,2047.73,18.9152,500.551
1210,0,-1,-1
1211,2054.23,17.2292,475.441
1212,0,-1,-1
1213,2038.73,18.7509,494.05
1214,0,-1,-1
1215,2030.07,16.9285,474.019
1216,0,-1,-1
1217,2052.37,17.8206,478.933
1218,0,-1,-1
1219,2035.97,18.291,505.789
1220,0,-1,-1
1221,2054.52,19.4936,517.332
1222,0,-1,-1
1223,2049.45,17.4016,466.989
1224,0,-1,-1
1225,2042.27,19.0535,513.355
1226,0,-1,-1
1227,2029.54,16.7674,474.805
1228,0,-1,-1
1229,2026.99,16.3897,449.247
1230,0,-1,-1
1231,2047.89,16.3024,429.026
1232,0,-1,-1
1233,2026.86,17.3664,558.649
1234,0,-1,-1
1235,2036.18,17.3412,546.12
1236,0,-1,-1
1237,2040.15,17.2874,550.163
1238,0,-1,-1
1239,2034.64,18.5907,530.437
1240,0,-1,-1
1241,2031.2,16.0667,446.184
1242,0,-1,-1
1243,2031.34,17.0377,460.946
1244,0,-1,-1
1245,2065.16,16.926,454.325
1246,0,-1,-1
1247,2040.49,16.6409,455.005
1248,0,-1,-1
1249,2039.23,19.2271,536.519
1250,0,-1,-1
1251,2056.07,18.7371,508.616
1252,0,-1,-1
1253,2055.72,18.4649,494.158
1254,0,-1,-1
1255,2038.16,18.9321,498.828
1256,0,-1,-1
1257,2054.48,19.5008,520.1
1258,0,-1,-1
1259,2028.31,19.4548,518.746
1260,0,-1,-1
1261,2050.14,19.5525,520.142
1262,0,-1,-1
1263,2051.04,19.6388,520.183
1264,0,-1,-1
1265,2054.1,18.5184,517.109
1266,0,-1,-1
1267,2043.19,19.6327,529.166
1268,0,-1,-1
1269,2052.18,19.4394,519.681
1270,0,-1,-1
1271,2052.52,19.035,513.587
1272,0,-1,-1
1273,2036.44,19.7631,545.236
1274,0,-1,-1
1275,2058.16,20.6871,547.021
1276,0,-1,-1
1277,2036.91,20.8867,583.469
1278,0,-1,-1
1279,2031.99,20.8916,585.611
1280,0,-1,-1
1281,2029.79,15.3278,428.041
1282,0,-1,-1
1283,2039.47,14.8794,419.255
1284,0,-1,-1
1285,2051.69,15.6054,423.198
1286,0,-1,-1
1287,2048.43,14.9411,418.951
1288,0,-1,-1
1289,2049.1,15.0532,421.239
1290,0,-1,-1
1291,2046.52,15.2875,425.938
1292,0,-1,-1
1293,2036.88,15.2867,416.279
1294,0,-1,-1
1295,2048.64,15.4497,423.173
1296,0,-1,-1
1297,2066.16,16.8692,468.804
1298,0,-1,-1
1299,2046.05,17.5859,479.857
1300,0,-1,-1
1301,2038.97,17.8062,483.368
1302,0,-1,-1
1303,2045.56,17.8368,480.587
1304,0,-1,-1
1305,2046.08,17.9433,480.476
1306,0,-1,-1
1307,2045.87,17.7345,481.666
1308,0,-1,-1
1309,2026.12,17.1098,470.533
1310,0,-1,-1
1311,2035.67,18.3917,492.863
1312,0,-1,-1
1313,2036.33,18.7423,499.794
1314,0,-1,-1
1315,2064.91,18.5311,498.548
1316,0,-1,-1
1317,2054.98,17.9517,491.544
1318,0,-1,-1
1319,2062.16,18.4717,494.161
1320,0,-1,-1
1321,2063.38,17.9431,484.233
1322,0,-1,-1
1323,2043.96,17.8141,480.268
1324,0,-1,-1
1325,2045.33,17.8513,482.332
1326,0,-1,-1
1327,2045.26,18.3712,494.646
1328,0,-1,-1
1329,2048.11,21.4729,589.408
1330,0,-1,-1
1331,2037.77,21.4484,585.489
1332,0,-1,-1
1333,2043.01,20.5451,567.256
1334,0,-1,-1
1335,2050.79,21.2442,578.64
1336,0,-1,-1
1337,2045.75,20.7065,539.118
1338,0,-1,-1
1339,2065.37,21.0127,575.605
1340,0,-1,-1
1341,2040.6,20.7083,535.203
1342,0,-1,-1
1343,2045.27,20.7832,561.721
1344,0,-1,-1
1345,2030.18,17.0157,471.857
1346,0,-1,-1
1347,2044.31,16.5076,458.865
1348,0,-1,-1
1349,2042.5,17.0294,461.426
1350,0,-1,-1
1351,2046.54,16.86,461.841
1352,0,-1,-1
1353,2044.87,15.9015,439.575
1354,0,-1,-1
1355,2049.82,16.1806,450.745
1356,0,-1,-1
1357,2055.8,16.0572,465.878
1358,0,-1,-1
1359,2043.17,16.2193,466.007
1360,0,-1,-1
1361,2037.92,17.731,466.377
1362,0,-1,-1
1363,2038.53,17.0063,463.038
1364,0,-1,-1
1365,2043.5,16.6676,461.3
1366,0,-1,-1
1367,2038.69,17.2602,485.994
1368,0,-1,-1
1369,2046.3,17.0149,463.011
1370,0,-1,-1
1371,2041.14,16.7985,523.587
1372,0,-1,-1
1373,2046.84,17.0475,473.661
1374,0,-1,-1
1375,2052.09,17.6991,487.147
1376,0,-1,-1
1377,2041.07,18.4697,543.851
1378,0,-1,-1
1379,2054.5,19.084,548.075
1380,0,-1,-1
1381,2049.89,19.2052,565.882
1382,0,-1,-1
1383,2037.6,18.8412,551.041
1384,0,-1,-1
1385,2053.85,18.4822,511.619
1386,0,-1,-1
1387,2048.87,19.4383,523.978
1388,0,-1,-1
1389,2053.71,19.033,529.177
1390,0,-1,-1
1391,2040.09,18.6743,535.403
1392,0,-1,-1
1393,2043.17,15.598,434.666
1394,0,-1,-1
1395,2048.07,15.3674,429.535
1396,0,-1,-1
1397,2060.01,16.5138,449.802
1398,0,-1,-1
1399,2047.08,15.3488,437.436
1400,0,-1,-1
1401,2060.44,15.5796,440.668
1402,0,-1,-1
1403,2051.51,15.3076,411.031
1404,0,-1,-1
1405,2046.61,15.502,446.005
1406,0,-1,-1
1407,2042.74,15.5965,467.681
1408,0,-1,-1
1409,2043.19,19.6227,527.636
1410,0,-1,-1
1411,2045.44,19.1495,505.231
1412,0,-1,-1
1413,2040.62,19.0671,515.06
1414,0,-1,-1
1415,2058.84,18.9942,513.164
1416,0,-1,-1
1417,2046.08,19.2129,504.609
1418,0,-1,-1
1419,2056.24,19.2586,505.872
1420,0,-1,-1
1421,2039.27,19.4278,516.139
1422,0,-1,-1
1423,2030.96,18.9545,515.225
1424,0,-1,-1
1425,2039.25,17.2466,458.577
1426,0,-1,-1
1427,2035.31,17.4415,477.651
1428,0,-1,-1
1429,2050.87,17.985,505.569
1430,0,-1,-1
1431,2055,17.7873,499.356
1432,0,-1,-1
1433,2023.77,17.1805,446.293
1434,0,-1,-1
1435,2051.79,17.3675,475.882
1436,0,-1,-1
1437,2056.3,17.9818,493.091
1438,0,-1,-1
1439,2045.15,17.5523,493.123
1440,0,-1,-1
1441,2044.73,16.7298,459.569
1442,0,-1,-1
1443,2030.87,17.0374,447.987
1444,0,-1,-1
1445,2038.21,17.2184,507.676
1446,0,-1,-1
1447,2052.05,17.7435,540.081
1448,0,-1,-1
1449,2044.63,17.3974,451.632
1450,0,-1,-1
1451,2044.13,16.9603,454.251
1452,0,-1,-1
1453,2040.53,17.3679,465.234
1454,0,-1,-1
1455,2053.37,17.3078,470.919
1456,0,-1,-1
1457,2057.53,18.867,483.318
1458,0,-1,-1
1459,2047.03,18.964,505.661
1460,0,-1,-1
1461,2037.46,20.6886,638.841
1462,0,-1,-1
1463,2038.81,20.0866,612.534
1464,0,-1,-1
1465,2041.82,19.0044,439.256
1466,0,-1,-1
1467,2057.79,18.9355,486.618
1468,0,-1,-1
1469,2044.28,19.027,474.762
1470,0,-1,-1
1471,2044.98,19.0868,511.21
1472,0,-1,-1
1473,2045.51,17.8663,470.666
1474,0,-1,-1
1475,2060.09,17.8346,464.581
1476,0,-1,-1
1477,2060.3,18.349,471.393
1478,0,-1,-1
1479,2033.71,17.937,472.082
1480,0,-1,-1
1481,2047.51,17.886,465.279
1482,0,-1,-1
1483,2050.1,17.8135,455.492
1484,0,-1,-1
1485,2057.01,18.5034,480.169
1486,0,-1,-1
1487,2035.59,17.8557,467.091
1488,0,-1,-1
1489,2055.68,19.3285,509.866
1490,0,-1,-1
1491,2044.03,19.5068,509.092
1492,0,-1,-1
1493,2046.76,19.7735,518.417
1494,0,-1,-1
1495,2046.41,19.124,506.35
1496,0,-1,-1
1497,2053.18,19.8611,515.561
1498,0,-1,-1
1499,2049.27,19.8528,518.159
1500,0,-1,-1
1501,2016.26,19.9843,520.615
1502,0,-1,-1
1503,2047.63,19.9389,526.29
1504,0,-1,-1
1505,2050.22,18.3207,480.352
1506,0,-1,-1
1507,2058.84,18.9246,492.3
1508,0,-1,-1
1509,2043.65,19.0238,494.127
1510,0,-1,-1
1511,2043.25,18.5236,488.323
1512,0,-1,-1
1513,2030.76,18.3352,480.046
1514,0,-1,-1
1515,2044.95,18.482,479.473
1516,0,-1,-1
1517,2034.97,19.0802,494.234
1518,0,-1,-1
1519,2037.42,18.9088,502.089
1520,0,-1,-1
1521,2048.78,19.109,511.661
1522,0,-1,-1
1523,2046.89,20.286,540.812
1524,0,-1,-1
1525,2056.63,20.8941,531.456
1526,0,-1,-1
1527,2047.6,20.0681,539.587
1528,0,-1,-1
1529,2048.96,20.8244,531.177
1530,0,-1,-1
1531,2041.74,19.477,512.915
1532,0,-1,-1
1533,2034.57,20.1228,525.323
1534,0,-1,-1
1535,2031.86,20.5251,533.489
1536,2037.27,15.5475,455.695
1537,2053.45,17.6076,556.762
1538,2058.47,15.0985,432.146
1539,2038.41,18.7437,592.646
1540,2040.11,15.272,425.206
1541,2050.03,18.8851,570.202
1542,2033.25,14.7512,368.817
1543,2035.78,17.4772,472.237
1544,2046.8,16.3557,500.658
1545,2050.81,19.173,651.154
1546,2057.5,16.2513,525.95
1547,2043.66,18.8235,659.956
1548,2047.38,15.5142,465.047
1549,2042.26,18.55,565.792
1550,2045.02,16.0836,449.421
1551,2040,18.7972,577.394
1552,2055.79,17.9983,521.967
1553,2027.12,17.9645,527.231
1554,2061.03,17.667,521.315
1555,2035.53,18.3799,542.651
1556,2044.43,18.3986,520.065
1557,2040.08,18.1313,522.544
1558,2051.37,18.9421,527.866
1559,2046.04,18.0216,498.079
1560,2033.17,18.4325,520.628
1561,2064.85,18.6646,576.578
1562,2048.26,17.9361,518.617
1563,2047.34,18.3142,519.804
1564,2034.84,18.3301,505.015
1565,2040.01,18.5988,528.37
1566,2056.51,18.0849,505.159
1567,2056.03,17.8633,497.891
1568,2050.37,14.9691,440.265
1569,2034.77,18.5436,533.277
1570,2041.47,15.2641,458.27
1571,2057.75,16.4127,481.219
1572,2053.94,14.5086,417.528
1573,2051.97,16.6479,477.675
1574,2041.54,15.9975,454.19
1575,2053.19,17.6796,461.587
1576,2037.1,15.0044,453.318
1577,2035.58,17.5489,495.255
1578,2057.73,16.857,471.33
1579,2048.01,17.2809,491.885
1580,2046.49,14.9686,432.902
1581,2047.72,17.0111,493.591
1582,2052.41,14.4389,415.743
1583,2059.87,16.7255,486.777
1584,2032.5,16.456,491.814
1585,2034.3,16.2471,473.298
1586,2033.27,16.3553,488.107
1587,2050.13,16.6149,478.263
1588,2045.09,16.4371,480.703
1589,2047.8,16.2121,460.902
1590,2028.39,16.4633,481.639
1591,2046.13,17.3015,483.898
1592,2048.54,17.96,511.094
1593,2048.06,18.1275,495.518
1594,2053.27,16.3903,483.158
1595,2041.32,16.6614,475.296
1596,2045.87,18.1327,501.242
1597,2066.74,18.3842,494.16
1598,2058.82,16.9471,479.015
1599,2053.88,16.0528,470.96
1600,2049.33,15.6362,462.703
1601,2033.49,16.6626,484.589
1602,2041.86,15.4354,458.281
1603,2064.01,17.0071,484.913
1604,2051.26,15.1773,451.621
1605,2043.32,16.8966,469.773
1606,2041.16,15.479,435.546
1607,2074.08,16.8365,484.703
1608,2050.67,15.5335,460.234
1609,2022.02,17.4504,493.195
1610,2056.75,15.654,463.193
1611,2042.53,16.8293,489.038
1612,2046.64,14.6193,437.098
1613,2057.69,16.829,489.158
1614,2034.35,15.653,462.448
1615,2043.7,16.7284,478.064
1616,2056.13,15.7507,475.569
1617,2040.12,19.2559,546.851
1618,2036.82,16.1295,481.796
1619,2035.72,17.8182,520.038
1620,2038.76,15.7041,469.048
1621,2052.54,17.1357,505.424
1622,2049.62,18.2342,499.166
1623,2029.33,17.3782,512.958
1624,2053.55,16.8671,490.887
1625,2047.34,17.9677,520.216
1626,2043.48,18.0161,509.907
1627,2041.82,18.6575,526.712
1628,2057.33,15.8792,460.259
1629,2058.03,19.2028,532.256
1630,2039.66,16.1663,478.056
1631,2034.77,18.4288,521.188
1632,2042.13,19.7281,571.768
1633,2058.3,17.489,484.518
1634,2045.63,19.675,561.394
1635,2046.65,17.8789,492.131
1636,2059.83,19.4453,568.925
1637,2050.34,17.4995,470.397
1638,2042.44,20.4003,571.79
1639,2036.99,15.6966,441.86
1640,2047.68,20.02,566.207
1641,2066.96,17.914,488.029
1642,2042.9,18.5132,548.606
1643,2045.41,17.7616,485.477
1644,2053.52,18.4397,530.497
1645,2049.19,18.3674,488.162
1646,2057.46,19.2876,546.817
1647,2056.29,17.9134,483.152
1648,2043.87,18.7064,531.502
1649,2042.43,19.1054,541.946
1650,2058.51,17.3419,520.968
1651,2031.35,19.1573,543.247
1652,2027.02,19.5801,537.652
1653,2043.14,19.1469,537.507
1654,2043.24,17.0132,502.101
1655,2053.44,18.4925,529.225
1656,2050.45,19.1734,544.854
1657,2051.92,18.4797,539.975
1658,2047.19,18.9987,545.982
1659,2069.35,17.7174,525.024
1660,2053.78,18.1456,525.023
1661,2056.32,18.5626,537.284
1662,2047.48,18.7546,535.892
1663,2036.96,17.5576,515.67
1664,2060.36,18.5233,536.051
1665,2058.54,19.1342,534.231
1666,2042.99,18.2854,522.799
1667,2046.68,17.7585,484.893
1668,2037.42,19.0157,539.851
1669,2043.97,19.4308,526.462
1670,2053.78,18.3175,491.179
1671,2050.28,17.1122,428.373
1672,2041.41,18.3607,533.738
1673,2057.42,19.1674,524.621
1674,2050.82,19.0799,542.54
1675,2051.54,17.5302,508.099
1676,2051.81,18.2946,520.348
1677,2040.64,17.9819,502.41
1678,2051.16,18.5267,512.077
1679,2047,17.3912,488.817
1680,2045.45,17.6281,509.614
1681,2040.07,19.8516,554.526
1682,2044.25,18.2986,516.645
1683,2042.02,19.8013,548.038
1684,2054.46,17.9496,509.797
1685,2051.37,19.2644,508.011
1686,2070.9,18.1166,515.753
1687,2047.28,19.0614,502.808
1688,2043.55,18.4988,522.813
1689,2038.15,19.737,549.337
1690,2040.07,17.9929,509.4
1691,2029.01,17.0223,499.587
1692,2049.12,17.8083,504.14
1693,2042.81,19.5834,530.824
1694,2061.53,18.0793,503.392
1695,2045.07,17.3114,505.243
1696,2044.79,16.456,462.265
1697,2043.08,18.6368,538.271
1698,2030.79,16.6498,470.408
1699,2046.7,18.3906,530.469
1700,2043.31,16.2793,435.246
1701,2054.07,18.327,522.856
1702,2048.54,16.3383,421.385
1703,2040.16,18.2561,523.619
1704,2036.08,15.9298,452.698
1705,2058.14,18.467,533.547
1706,2061.86,16.3377,462.627
1707,2049.11,18.8503,541.278
1708,2050.41,16.4591,458.459
1709,2057.52,18.3421,521.839
1710,2043.92,15.4848,435.679
1711,2060.11,18.2254,526.887
1712,2038.87,18.2684,527.892
1713,2038.8,16.2256,458.685
1714,2048.03,18.8408,542.346
1715,2028.66,15.9197,451.776
1716,2060.58,18.1875,521.183
1717,2033.22,16.0591,444.389
1718,2043.7,18.0327,510.498
1719,2046.68,17.2355,463.796
1720,2063.97,19.0243,531.717
1721,2039.21,19.2007,510.568
1722,2037.31,18.9573,534.533
1723,2034.43,18.0212,486.03
1724,2053.47,19.5335,540.914
1725,2051.43,19.5618,515.622
1726,2068.05,19.2769,539.976
1727,2051.98,18.3315,466.046
1728,2043.68,16.98,488.372
1729,2042.68,19.3296,545.531
1730,2048.1,17.2424,489.349
1731,2044.88,18.5488,541.813
1732,2059.44,18.0657,498.562
1733,2041.73,17.811,524.01
1734,2052.63,17.7314,494.226
1735,2046.67,18.6027,529.016
1736,2047.4,17.8473,502.69
1737,2054.97,20.0147,573.149
1738,2051.01,17.1717,491.116
1739,2040.71,20.7103,575.446
1740,2037.65,17.6884,492.151
1741,2058.84,20.4855,571.241
1742,2043.7,17.304,485.057
1743,2043.69,21.4346,591.332
1744,2059.61,18.4501,580.393
1745,2047.13,17.0101,488.842
1746,2044.85,18.9967,638.283
1747,2048.19,16.2776,480.183
1748,2036.65,18.6719,560.218
1749,2063,16.2661,473.45
1750,2039.72,18.137,525.899
1751,2061.7,18.805,504.696
1752,2041.93,18.4511,535.409
1753,2046.18,18.0384,499.007
1754,2036.95,18.0591,514.865
1755,2053.75,17.9304,507.011
1756,2035.05,18.7909,526.37
1757,2055.42,17.7264,498.033
1758,2056.52,19.2528,533.462
1759,2048.95,17.8764,492.076
1760,2062.65,18.8953,525.499
1761,2041.1,15.4557,454.415
1762,2053.65,18.8349,528.817
1763,2044.92,15.5263,455.677
1764,2046.39,17.5052,486.345
1765,2043.22,15.6312,444.606
1766,2040.42,17.9791,511.372
1767,2060.87,17.4556,475.962
1768,2045.57,18.8502,530.421
1769,2062.09,17.1507,486.939
1770,2052.27,19.5733,552.218
1771,2059.26,17.0383,488.516
1772,2041.04,18.1955,509.011
1773,2063.26,16.8579,468.307
1774,2056.67,18.0785,513.985
1775,2033.42,16.4167,464.747
1776,2045.78,15.4995,440.165
1777,2055.43,17.8238,499.321
1778,2044.97,13.9539,415.661
1779,2053.16,16.7438,494.211
1780,2037.91,14.1499,411.681
1781,2031.81,16.0005,467.641
1782,2036.9,14.5831,420.852
1783,2041.86,17.1096,480.899
1784,2055.08,14.4205,447.577
1785,2055.97,18.0518,505.767
1786,2058.06,14.319,433.146
1787,2035.82,18.3961,514.527
1788,2040.11,14.4021,416.675
1789,2041.54,18.3144,507.98
1790,2045.12,14.6829,429.245
1791,2067.24,17.2822,494.901
1792,2049.01,19.1077,604.224
1793,2049.12,15.9447,454.997
1794,2048.9,18.8317,559.377
1795,2052.48,15.8251,442.177
1796,2030.2,19.0398,559.167
1797,2069.75,15.9882,449.524
1798,2046.89,18.4263,500.254
