TABLE CRVSiPM
#channel,pedestal,calibPulseHeight,calibPulseArea
863,2051.62,-1,-1
864,2041.07,18.0906,511.827
865,2040.46,15.3715,442.351
866,2039.66,18.3919,528.039
867,2043.09,14.7472,429.165
868,2038.1,18.7941,519.948
869,2045.72,14.1164,414.523
870,2045.76,18.4363,514.525
871,2037.68,14.9543,420.668
872,2046.04,18.8414,529.235
873,2046.09,14.3446,423.538
874,2067.54,18.1873,519.15
875,2043.86,15.0937,434.354
876,2028.21,17.9423,505.538
877,2056.05,14.2537,420.258
878,2047.23,19.0005,530.599
879,2063.61,15.1003,433.405
880,2052.05,15.8951,467.429
881,2029.37,17.1482,515.257
882,2048.29,17.3729,507.812
883,2043.72,17.7576,517.47
884,2056.93,15.9261,457.237
885,2048.43,17.9779,515.97
886,2050.01,16.9755,478.259
887,2050.47,17.08,507.601
888,2043.3,16.2912,464.052
889,2037.38,17.7587,515.411
890,2047.24,16.5659,472.01
891,2034.63,17.8805,520.799
892,2034.91,15.5202,441.875
893,2050.35,17.435,519.157
894,2031.02,15.9252,452.218
895,2040.67,17.6423,520.664
896,2039.92,19.0389,532.97
897,2052.77,17.8399,505.192
898,2033.58,18.1573,501.693
899,2030.33,17.1859,466.567
900,2024.17,18.798,513.189
901,2043.03,18.4721,487.879
902,2037.73,16.6938,430.062
903,2053.16,16.7504,415.607
904,2041.83,20.4473,657.795
905,2055.49,17.4245,502.203
906,2038.93,19.8439,681.799
907,2042.53,17.4265,497.95
908,2035.6,18.7695,587.111
909,2054.62,18.0239,501.64
910,2042.14,18.4272,582.863
911,2038.37,17.3486,482.345
912,2045.72,16.5756,477.499
913,2037.37,16.2308,463.934
914,2041.67,17.4057,484.027
915,2042.57,15.7121,455.952
916,2040.74,16.419,439.836
917,2048.29,15.6403,441.783
918,2053.27,17.0338,471.468
919,2038.43,16.0389,446.902
920,2052.35,17.3407,501.764
921,2039.6,15.8113,466.883
922,2052.8,16.7779,471.838
923,2031.65,15.3818,446.585
924,2069.79,16.8983,467.146
925,2042.45,15.8545,454.89
926,2061.61,17.8874,486.476
927,2033.99,16.0882,452.894
928,2052.82,20.4225,556.987
929,2033.97,20.0081,559.507
930,2047.12,20.3218,558.861
931,2043.51,18.8523,550.769
932,2042.23,20.3893,545.96
933,2050.27,19.4179,536.305
934,2041.04,19.6854,529.6
935,2044.88,19.4084,529.282
936,2047.84,19.9227,554.24
937,2047.17,18.0929,524.548
938,2050.99,19.0563,541.995
939,2036.6,18.4614,535.138
940,2036.02,18.9142,531.698
941,2016.62,18.7215,525.546
942,2043.02,20.0608,546.755
943,2039.06,19.0711,538.437
944,2052.8,18.1257,521.508
945,2047.82,17.1134,501.064
946,2050.03,18.6096,532.772
947,2041.79,17.4204,507.365
948,2031.44,18.9075,519.797
949,2055.47,17.5168,500.57
950,2045.69,19.2458,531.113
951,2050.29,17.5034,475.29
952,2061.87,19.2815,595.746
953,2054.86,17.1774,506.799
954,2042.22,19.5858,650.996
955,2044.5,17.1065,497.197
956,2052.47,18.5059,521.346
957,2035.46,18.0242,512.342
958,2028.44,19.4066,579.339
959,2047.76,17.5388,491.965
960,2059.17,14.0565,404.576
961,2037.61,16.4961,471.352
962,2047.06,14.8173,425.207
963,2044.29,15.347,452.036
964,2036.58,15.1519,417.629
965,2035.97,15.6222,454.336
966,2050.62,14.328,401.489
967,2047.42,15.4137,427.11
968,2023.3,14.7992,443.386
969,2047.07,17.262,529.912
970,2041.74,14.5797,420.386
971,2041.4,15.9613,469.343
972,2032.11,14.9854,453.581
973,2064.9,15.5381,446.872
974,2061.78,14.6416,418.303
975,2036.89,15.2364,443.526
976,2047.28,14.2336,412.927
977,2046.23,16.176,463.774
978,2026.25,15.3755,519.025
979,2036.2,15.8403,462.47
980,2036.28,14.5856,407.01
981,2048.71,15.7146,453.975
982,2055.14,14.1215,382.723
983,2044.63,15.9417,458.542
984,2045.63,14.993,425.925
985,2037.75,15.6081,455.69
986,2043.34,13.7718,404.44
987,2045.44,16.4862,471.888
988,2056.2,14.4826,406.823
989,2043.97,15.6257,441.83
990,2041.25,14.0022,386.911
991,2038.52,16.2628,467.668
992,2051.17,14.0506,403.176
993,2032.18,16.4023,463.016
994,2036.55,14.5667,409.206
995,2046.41,16.6635,469.967
996,2045.17,14.6759,409.957
997,2035.52,15.7705,450.77
998,2040.84,14.1358,397.239
999,2054.99,16.281,465.32
1000,2059.86,14.8324,415.361
1001,2032.57,16.152,459.706
1002,2054.51,14.1268,399.512
1003,2049.35,16.6781,469.509
1004,2061.41,14.4064,402.264
1005,2036.07,16.7518,473.377
1006,2045.04,14.0137,399.523
1007,2051.22,16.8161,470.313
1008,2056.06,17.7084,496.101
1009,2045.41,19.3659,552.881
1010,2043.35,17.2053,485.288
1011,2046.72,19.1874,549.195
1012,2040.01,17.5699,489.493
1013,2036.29,18.6985,543.557
1014,2056.43,17.8257,495.2
1015,2046.06,18.9161,537.982
1016,2044.77,17.8149,495.407
1017,2058.06,18.149,533.645
1018,2045.59,17.352,487.824
1019,2050.92,19.2828,557.366
1020,2034.05,17.6651,490.149
1021,2046.28,18.289,519.203
1022,2043.3,17.7264,500.253
1023,2047.92,19.3435,537.178
1024,0,-1,-1
1025,2046.34,16.3755,449.52
1026,0,-1,-1
1027,2042.44,16.7683,434.622
1028,0,-1,-1
1029,2049.72,16.0242,421.965
1030,0,-1,-1
1031,2043.9,16.2162,400.826
1032,0,-1,-1
1033,2050.13,16.7075,451.36
1034,0,-1,-1
1035,2051.78,16.4659,447.657
1036,0,-1,-1
1037,2033.12,16.8777,439.906
1038,0,-1,-1
1039,2049.99,16.4021,416.307
1040,0,-1,-1
1041,2033.38,18.7078,500.132
1042,0,-1,-1
1043,2045.43,19.8333,516.749
1044,0,-1,-1
1045,2048.11,18.3645,463.682
1046,0,-1,-1
1047,2039.45,18.6768,471.987
1048,0,-1,-1
1049,2015.57,20.664,546.049
1050,0,-1,-1
1051,2051.43,19.8916,528.229
1052,0,-1,-1
1053,2035.34,18.5334,505.795
1054,0,-1,-1
1055,2037.45,18.9569,500.548
1056,0,-1,-1
1057,2033.29,15.4885,409.494
1058,0,-1,-1
1059,2036.23,15.7399,412.044
1060,0,-1,-1
1061,2044.35,15.9174,415.28
1062,0,-1,-1
1063,2032.88,15.1999,368.647
1064,0,-1,-1
1065,2027.58,18.0467,541.265
1066,0,-1,-1
1067,2044.28,18.6796,538.033
1068,0,-1,-1
1069,2036.12,17.0939,482.59
1070,0,-1,-1
1071,2043.4,16.8171,493.778
1072,0,-1,-1
1073,2042.94,15.2272,376.772
1074,0,-1,-1
1075,2035.95,16.1103,401.532
1076,0,-1,-1
1077,2041.93,16.3845,413.917
1078,0,-1,-1
1079,2036.17,15.2431,357.375
1080,0,-1,-1
1081,2033.25,15.2974,441.424
1082,0,-1,-1
1083,2048.9,16.6753,466.297
1084,0,-1,-1
1085,2033.7,16.9656,458.712
1086,0,-1,-1
1087,2045.26,16.4339,439.36
1088,0,-1,-1
1089,2019.64,18.8963,508.992
1090,0,-1,-1
1091,2038.29,19.6434,499.696
1092,0,-1,-1
1093,2049.06,18.7878,504.473
1094,0,-1,-1
1095,2035.93,17.7377,462.219
1096,0,-1,-1
1097,2034.23,19.0713,498.95
1098,0,-1,-1
1099,2048.79,18.5913,497.048
1100,0,-1,-1
1101,2049.32,17.9159,481.351
1102,0,-1,-1
1103,2061.9,19.8223,505.146
1104,0,-1,-1
1105,2049.09,19.3162,522.07
1106,0,-1,-1
1107,2051.46,19.2594,515.654
1108,0,-1,-1
1109,2026.15,17.4259,467.727
1110,0,-1,-1
1111,2026.51,17.2513,465.709
1112,0,-1,-1
1113,2036.34,17.8502,529.919
1114,0,-1,-1
1115,2033.38,17.524,497.093
1116,0,-1,-1
1117,2042.02,17.9295,507.028
1118,0,-1,-1
1119,2035.98,18.037,538.011
1120,0,-1,-1
1121,2035.41,17.7072,477.108
1122,0,-1,-1
1123,2051.78,18.4573,507.154
1124,0,-1,-1
1125,2024.91,16.883,437.29
1126,0,-1,-1
1127,2061.04,16.9692,468.156
1128,0,-1,-1
1129,2046.96,17.8045,478.428
1130,0,-1,-1
1131,2036.98,18.0096,475.065
1132,0,-1,-1
1133,2036.17,17.8571,464.392
1134,0,-1,-1
1135,2043.97,17.9962,476.939
1136,0,-1,-1
1137,2041.21,21.6705,574.975
1138,0,-1,-1
1139,2043.04,20.085,554.348
1140,0,-1,-1
1141,2044.22,21.3914,557.914
1142,0,-1,-1
1143,2034.93,20.9399,552.253
1144,0,-1,-1
1145,2044.66,20.049,543.45
1146,0,-1,-1
1147,2038.84,20.4185,539.245
1148,0,-1,-1
1149,2033.31,20.4409,528.628
1150,0,-1,-1
1151,2039.76,19.9563,526.279
1152,0,-1,-1
1153,2024.51,15.5734,431.366
1154,0,-1,-1
1155,2044.46,16.6627,438.657
1156,0,-1,-1
1157,2039.31,15.4637,385.072
1158,0,-1,-1
1159,2047.66,14.6448,362.773
1160,0,-1,-1
1161,2050.01,15.8422,469.683
1162,0,-1,-1
1163,2048.42,15.9459,457.846
1164,0,-1,-1
1165,2059.48,15.8547,441.15
1166,0,-1,-1
1167,2033.46,16.7647,442.935
1168,0,-1,-1
1169,2030.69,18.0512,491.632
1170,0,-1,-1
1171,2038.4,17.7439,502.589
1172,0,-1,-1
1173,2033.76,17.259,457.155
1174,0,-1,-1
1175,2040.12,17.2496,446.417
1176,0,-1,-1
1177,2043.35,17.5558,480.386
1178,0,-1,-1
1179,2036.76,19.1336,510.71
1180,0,-1,-1
1181,2036.48,18.8379,493.355
1182,0,-1,-1
1183,2033.2,19.0236,498.417
1184,0,-1,-1
1185,2051.04,16.496,453.464
1186,0,-1,-1
1187,2048.74,17.0271,455.861
1188,0,-1,-1
1189,2035.81,16.8446,441.858
1190,0,-1,-1
1191,2058.56,16.2382,404.566
1192,0,-1,-1
1193,2050.62,16.8143,466.551
1194,0,-1,-1
1195,2044.63,16.7759,465.567
1196,0,-1,-1
1197,2041.94,18.0524,468.504
1198,0,-1,-1
1199,2041.03,18.0165,455.933
1200,0,-1,-1
1201,2036.37,19.8992,526.058
1202,0,-1,-1
1203,2046.18,17.8105,486.003
1204,0,-1,-1
1205,2041.06,17.9587,486.77
1206,0,-1,-1
1207,2037.25,17.6499,461.083
1208,0,-1,-1
1209,2047.61,19.3126,505.13
1210,0,-1,-1
1211,2054.39,17.6971,484.855
1212,0,-1,-1
1213,2038.76,19.2108,506.172
1214,0,-1,-1
1215,2029.75,17.4294,486.863
1216,0,-1,-1
1217,2052.24,18.2511,485.108
1218,0,-1,-1
1219,2036.47,18.4202,489.334
1220,0,-1,-1
1221,2054.67,19.9012,516.862
1222,0,-1,-1
1223,2049.65,17.9302,473.213
1224,0,-1,-1
1225,2042.48,19.3515,504.496
1226,0,-1,-1
1227,2030.18,17.1118,469.397
1228,0,-1,-1
1229,2027.36,16.4352,422.001
1230,0,-1,-1
1231,2047.35,16.9062,451.581
1232,0,-1,-1
1233,2028.08,16.9532,479.209
1234,0,-1,-1
1235,2036.84,17.4934,520.057
1236,0,-1,-1
1237,2041.33,16.9916,485.494
1238,0,-1,-1
1239,2035.21,18.6104,499.876
1240,0,-1,-1
1241,2031.18,16.4244,445.677
1242,0,-1,-1
1243,2031.15,17.6849,484.366
1244,0,-1,-1
1245,2065.2,17.2598,453.001
1246,0,-1,-1
1247,2040.7,16.9915,457.912
1248,0,-1,-1
1249,2039.38,19.7672,544.914
1250,0,-1,-1
1251,2056.27,19.3582,527.725
1252,0,-1,-1
1253,2055.77,19.0975,512.957
1254,0,-1,-1
1255,2038.26,19.6222,522.114
1256,0,-1,-1
1257,2054.34,20.0699,535.507
1258,0,-1,-1
1259,2028.07,20.0417,534.574
1260,0,-1,-1
1261,2050.01,19.9522,519.808
1262,0,-1,-1
1263,2051.37,19.9669,511.521
1264,0,-1,-1
1265,2054.15,18.9636,522.281
1266,0,-1,-1
1267,2043.3,20.2683,540.571
1268,0,-1,-1
1269,2052.19,19.8538,515.742
1270,0,-1,-1
1271,2052.25,19.5775,520.793
1272,0,-1,-1
1273,2036.86,20.1226,535.236
1274,0,-1,-1
1275,2058.16,21.2004,548.332
1276,0,-1,-1
1277,2037.98,20.9293,535.587
1278,0,-1,-1
1279,2032.81,21.0798,543.763
1280,0,-1,-1
1281,2030.11,15.5469,431.95
1282,0,-1,-1
1283,2039.35,15.1611,423.046
1284,0,-1,-1
1285,2051.83,15.9183,425.987
1286,0,-1,-1
1287,2048.34,15.1558,418.807
1288,0,-1,-1
1289,2048.84,15.3118,422.606
1290,0,-1,-1
1291,2046.52,15.5908,430.081
1292,0,-1,-1
1293,2037.1,15.5754,419.605
1294,0,-1,-1
1295,2048.98,15.6802,422.697
1296,0,-1,-1
1297,2066.25,17.2037,469.528
1298,0,-1,-1
1299,2046,17.937,479.164
1300,0,-1,-1
1301,2038.72,18.1866,488.988
1302,0,-1,-1
1303,2045.91,18.2467,487.116
1304,0,-1,-1
1305,2046.21,18.2672,480.54
1306,0,-1,-1
1307,2046.07,18.0853,485.205
1308,0,-1,-1
1309,2026.15,17.4587,472.244
1310,0,-1,-1
1311,2035.97,18.6296,489.857
1312,0,-1,-1
1313,2036.29,19.0483,504.518
1314,0,-1,-1
1315,2065.19,18.8376,502.044
1316,0,-1,-1
1317,2055.07,18.1219,482.22
1318,0,-1,-1
1319,2062.03,18.783,497.495
1320,0,-1,-1
1321,2063.49,18.3023,489.597
1322,0,-1,-1
1323,2043.88,18.126,485.263
1324,0,-1,-1
1325,2045.23,18.1288,480.054
1326,0,-1,-1
1327,2045.21,18.5409,481.541
1328,0,-1,-1
1329,2048.39,21.8658,593.807
1330,0,-1,-1
1331,2037.61,21.8549,590.786
1332,0,-1,-1
1333,2043.16,21.0162,570.116
1334,0,-1,-1
1335,2051.23,21.4881,564.392
1336,0,-1,-1
1337,2045.95,20.9793,536.303
1338,0,-1,-1
1339,2065.42,21.4091,580.138
1340,0,-1,-1
1341,2040.62,21.0558,538.461
1342,0,-1,-1
1343,2045.94,20.7738,523.093
1344,0,-1,-1
1345,2030.1,17.4781,480.846
1346,0,-1,-1
1347,2044.35,16.8711,462.108
1348,0,-1,-1
1349,2042.61,17.4356,465.078
1350,0,-1,-1
1351,2046.49,17.222,462.982
1352,0,-1,-1
1353,2044.95,16.27,447.019
1354,0,-1,-1
1355,2049.95,16.5128,453.824
1356,0,-1,-1
1357,2055.73,16.6948,487.713
1358,0,-1,-1
1359,2042.95,16.721,474.201
1360,0,-1,-1
1361,2038.32,17.9628,462.635
1362,0,-1,-1
1363,2038.82,17.2712,455.889
1364,0,-1,-1
1365,2043.38,17.0364,467.074
1366,0,-1,-1
1367,2038.56,17.7542,499.566
1368,0,-1,-1
1369,2046.02,17.4933,485.141
1370,0,-1,-1
1371,2041.72,16.6649,465.158
1372,0,-1,-1
1373,2046.85,17.31,473.979
1374,0,-1,-1
1375,2052.04,18.0459,500.63
1376,0,-1,-1
1377,2040.88,19.2522,576.135
1378,0,-1,-1
1379,2054.4,19.8449,578.122
1380,0,-1,-1
1381,2049.66,20.1395,608.334
1382,0,-1,-1
1383,2036.73,20.1832,623.638
1384,0,-1,-1
1385,2053.9,18.9604,525.56
1386,0,-1,-1
1387,2048.58,19.8745,527.099
1388,0,-1,-1
1389,2053.51,19.4503,534.867
1390,0,-1,-1
1391,2039.94,19.0855,539.56
1392,0,-1,-1
1393,2043.01,15.9323,436.376
1394,0,-1,-1
1395,2048.4,15.6999,428.154
1396,0,-1,-1
1397,2060.09,16.8489,457.174
1398,0,-1,-1
1399,2046.94,15.744,441.966
1400,0,-1,-1
1401,2060.74,15.7826,423.113
1402,0,-1,-1
1403,2051.86,15.3986,389.907
1404,0,-1,-1
1405,2046.74,15.8104,436.125
1406,0,-1,-1
1407,2043.01,15.7506,444.325
1408,0,-1,-1
1409,2043.14,20.1121,528.802
1410,0,-1,-1
1411,2045.65,19.6852,508.148
1412,0,-1,-1
1413,2040.68,19.6322,526.788
1414,0,-1,-1
1415,2058.39,19.714,537.816
1416,0,-1,-1
1417,2045.85,19.7325,507.854
1418,0,-1,-1
1419,2056.65,19.7639,506.369
1420,0,-1,-1
1421,2039.48,19.8029,516.418
1422,0,-1,-1
1423,2030.95,19.448,523.861
1424,0,-1,-1
1425,2038.94,18.0019,495.081
1426,0,-1,-1
1427,2035.29,17.8622,472.916
1428,0,-1,-1
1429,2051.14,18.4522,508.564
1430,0,-1,-1
1431,2054.83,18.2732,504.299
1432,0,-1,-1
1433,2024.2,17.4407,442.817
1434,0,-1,-1
1435,2051.86,17.6849,466.244
1436,0,-1,-1
1437,2056.38,18.4289,501.091
1438,0,-1,-1
1439,2045.3,18.0272,498.313
1440,0,-1,-1
1441,2045.37,16.7276,418.033
1442,0,-1,-1
1443,2030.69,17.4837,452.855
1444,0,-1,-1
1445,2038.62,17.4719,486.085
1446,0,-1,-1
1447,2052.78,17.9233,515.037
1448,0,-1,-1
1449,2045.07,17.6923,448.427
1450,0,-1,-1
1451,2044.65,17.3659,454.275
1452,0,-1,-1
1453,2040.78,17.7731,469.737
1454,0,-1,-1
1455,2053.06,17.8366,481.368
1456,0,-1,-1
1457,2058.44,19.0847,464.283
1458,0,-1,-1
1459,2047.61,19.3643,485.469
1460,0,-1,-1
1461,2039.08,20.2843,532.728
1462,0,-1,-1
1463,2040.13,19.781,529.537
1464,0,-1,-1
1465,2042.41,19.1917,435.178
1466,0,-1,-1
1467,2058.17,19.3606,479.128
1468,0,-1,-1
1469,2044.21,19.5251,487.365
1470,0,-1,-1
1471,2045.06,19.5867,507.524
1472,0,-1,-1
1473,2045.18,18.38,485.233
1474,0,-1,-1
1475,2059.62,18.5475,495.427
1476,0,-1,-1
1477,2060.19,18.8813,487.91
1478,0,-1,-1
1479,2033.66,18.4656,482.392
1480,0,-1,-1
1481,2047.34,18.3453,469.115
1482,0,-1,-1
1483,2050.23,18.1487,457.192
1484,0,-1,-1
1485,2057.23,19.0374,493.369
1486,0,-1,-1
1487,2035.3,18.3724,476.713
1488,0,-1,-1
1489,2055.78,19.7535,509.716
1490,0,-1,-1
1491,2043.76,20.1078,520.867
1492,0,-1,-1
1493,2046.94,20.4806,533.779
1494,0,-1,-1
1495,2046.44,19.7768,523.782
1496,0,-1,-1
1497,2053.68,20.1508,499.161
1498,0,-1,-1
1499,2049.23,20.4538,526.837
1500,0,-1,-1
1501,2016.16,20.6312,535.651
1502,0,-1,-1
1503,2047.36,20.5964,541.583
1504,0,-1,-1
1505,2050.38,18.7782,484.291
1506,0,-1,-1
1507,2059,19.4243,505.144
1508,0,-1,-1
1509,2043.82,19.4611,505.44
1510,0,-1,-1
1511,2043.63,19.0048,499.257
1512,0,-1,-1
1513,2031.01,18.6679,477.925
1514,0,-1,-1
1515,2045.13,19.0621,493.703
1516,0,-1,-1
1517,2034.99,19.5984,512.029
1518,0,-1,-1
1519,2037.05,19.4742,515.136
1520,0,-1,-1
1521,2048.79,19.5757,513.145
1522,0,-1,-1
1523,2046.94,20.8699,549.881
1524,0,-1,-1
1525,2056.48,21.3995,547.635
1526,0,-1,-1
1527,2047.91,20.6408,549.373
1528,0,-1,-1
1529,2048.74,21.4395,543.005
1530,0,-1,-1
1531,2041.33,20.2823,540.572
1532,0,-1,-1
1533,2034.03,20.8117,546.415
1534,0,-1,-1
1535,2031.19,21.1752,564.122
1536,2037.25,16.5745,483.225
1537,2054.01,18.407,564.06
1538,2058.53,15.9233,448.639
1539,2038.71,19.5592,599.663
1540,2040.68,15.8367,423.368
1541,2050.24,19.8793,592.739
1542,2033.41,15.4534,388.084
1543,2036.65,18.2684,478.305
1544,2047.07,17.2703,503.598
1545,2052.12,19.2198,579.532
1546,2057.97,17.3165,539.243
1547,2044.45,19.3056,623.853
1548,2048.19,16.1039,441.508
1549,2043.19,19.0497,535.853
1550,2045.32,16.9112,468.717
1551,2040.9,19.2984,555.431
1552,2055.82,19.0765,551.324
1553,2026.06,19.7625,621.319
1554,2061.08,18.6471,547.154
1555,2034.69,20.1287,621.55
1556,2044.66,19.3534,542.87
1557,2039.32,19.5535,582.768
1558,2052.29,19.5839,517.018
1559,2045.62,19.308,548.461
1560,2033.13,19.5303,560.728
1561,2064.32,19.9988,620.305
1562,2048.38,18.9598,548.581
1563,2047.3,19.456,555.518
1564,2034.71,19.4847,546.48
1565,2039.94,19.7639,561.111
1566,2056.19,19.2024,534.885
1567,2055.74,19.1712,551.135
1568,2050.4,16.0154,472.44
1569,2034.73,19.3875,540.876
1570,2041.77,16.2177,479.323
1571,2057.57,17.2378,496.732
1572,2053.85,15.2978,433.721
1573,2051.9,17.7496,509.96
1574,2042.27,16.4564,441.429
1575,2053.96,18.2926,460.807
1576,2037.34,16.1519,488.832
1577,2035.62,18.5642,523.048
1578,2057.73,18.0378,522.299
1579,2048.06,18.297,521.534
1580,2046.33,15.8777,455.852
1581,2047.9,17.9169,513.589
1582,2052.55,15.5195,455.225
1583,2060.14,17.7007,508.178
1584,2032.55,17.4233,517.152
1585,2034.27,17.2015,493.753
1586,2033.36,17.4117,517.053
1587,2050.27,17.5175,499.261
1588,2045.21,17.4332,508.319
1589,2047.57,17.3525,494.934
1590,2029.03,17.2848,488.289
1591,2046.25,18.4165,514.41
1592,2048.49,19.0052,542.275
1593,2047.88,19.1385,523.135
1594,2053.27,17.2833,514.277
1595,2041.49,17.7065,499.779
1596,2046.08,19.1744,527.306
1597,2066.85,19.3769,530.904
1598,2058.93,17.8858,497.985
1599,2054.07,16.9673,494.098
1600,2049.65,16.7051,493.116
1601,2033.65,17.6223,513.752
1602,2041.67,16.4312,486.939
1603,2064.04,18.0552,508.777
1604,2051.26,16.13,474.361
1605,2043.22,17.9875,504.695
1606,2041.5,16.3357,449.937
1607,2074.68,17.3609,470.952
1608,2050.77,16.624,491.322
1609,2022.16,18.4809,522.866
1610,2056.88,16.75,491.818
1611,2042.62,17.8651,514.748
1612,2046.63,15.3545,434.179
1613,2058.06,17.658,496.935
1614,2034.09,16.7104,490.671
1615,2043.61,17.7083,504.8
1616,2056.02,16.835,499.803
1617,2039.73,20.3222,581.289
1618,2037.15,17.2686,515.511
1619,2035.7,18.814,546.508
1620,2038.92,16.6256,490.863
1621,2052.75,18.0453,525.127
1622,2049.89,19.274,534.797
1623,2029.5,18.0641,516.361
1624,2053.74,17.9686,519.677
1625,2047.44,18.9321,543.703
1626,2043.61,19.1575,541.252
1627,2041.8,19.5892,557.918
1628,2057.18,17.1615,503.935
1629,2057.94,20.2762,565.883
1630,2039.68,17.2544,507.48
1631,2035.01,19.2269,539.52
1632,2042.24,20.8981,604.715
1633,2058.44,18.6701,515.259
1634,2045.86,20.7369,589.487
1635,2046.58,19.1449,522.593
1636,2059.97,20.611,600.917
1637,2050.52,18.6815,497.671
1638,2042.41,21.5272,599.989
1639,2037.45,16.414,441.339
1640,2047.35,21.0419,594.887
1641,2067.03,18.9527,518.629
1642,2042.66,19.5419,577.896
1643,2045.47,18.8367,513.529
1644,2053.32,19.6059,580.509
1645,2049.45,19.3443,513.923
1646,2057.54,20.5892,580.113
1647,2056.24,18.8561,510.676
1648,2043.78,19.7408,558.344
1649,2042.53,20.0057,569.441
1650,2058.73,18.3455,545.018
1651,2031.56,20.0284,571.35
1652,2026.94,20.6108,568.612
1653,2043.19,20.0899,569.047
1654,2043.03,18.0363,526.45
1655,2053.6,19.4343,551.488
1656,2050.41,20.3317,580.122
1657,2052.14,19.4638,566.627
1658,2047.41,20.0379,571.097
1659,2069.43,18.6725,548.948
1660,2054.09,19.2492,551.453
1661,2056.51,19.5048,562.136
1662,2047.43,19.5787,557.174
1663,2036.91,18.4731,545.489
1664,2060.29,19.6443,565.27
1665,2058.86,20.1741,563.496
1666,2042.9,19.3849,554.857
1667,2046.58,18.9011,522.392
1668,2037.32,20.0947,563.084
1669,2044,20.4176,538.493
1670,2054.09,18.9764,486.991
1671,2050.89,17.8574,441.233
1672,2041.47,19.4459,556.673
1673,2057.51,20.241,553.06
1674,2051.12,20.1966,575.618
1675,2051.76,18.6863,533.918
1676,2052.19,19.2232,535.425
1677,2041.14,18.8767,518.016
1678,2050.44,19.8861,573.161
1679,2047.52,18.2321,499.496
1680,2045.21,18.6925,532.112
1681,2040.43,21.1259,590.033
1682,2044.14,19.3394,545.238
1683,2042.29,21.022,583.631
1684,2054.16,19.1141,541.674
1685,2051.1,20.6149,562.859
1686,2071.28,19.242,541.392
1687,2047.09,20.3358,550.842
1688,2043.59,19.5315,562.025
1689,2038.25,20.9049,576.398
1690,2040.11,19.1162,542.63
1691,2029.04,18.2605,535.668
1692,2049.14,18.9112,537.479
1693,2043.27,20.5987,545.933
1694,2061.6,19.2962,534.455
1695,2045.3,18.3904,522.084
1696,2045.06,17.6241,501.125
1697,2043.15,19.6956,565.556
1698,2031.09,17.7698,492.15
1699,2047.11,19.2968,558.61
1700,2043.11,17.6202,487.175
1701,2055.03,18.7064,508.348
1702,2049.26,17.0532,423.366
1703,2040.35,19.0664,536.289
1704,2036.1,17.0286,489.081
1705,2058.33,19.4897,566.284
1706,2061.87,17.496,502.37
1707,2049.2,19.8791,574.904
1708,2050.27,17.5467,481.297
1709,2057.46,19.276,551.262
1710,2044.02,16.5096,462.917
1711,2060.16,19.2557,557.611
1712,2038.89,19.2927,556.534
1713,2038.67,17.2869,484.517
1714,2048.3,19.9686,575.3
1715,2028.8,16.9796,480.878
1716,2061.06,18.7462,506.789
1717,2033.16,17.124,472
1718,2043.62,19.1132,533.217
1719,2047.32,18.0711,468.165
1720,2064.14,20.0774,564.678
1721,2039.13,20.4165,539.971
1722,2037.59,20.0002,566.697
1723,2034.83,19.1611,514.236
1724,2053.47,20.5957,570.608
1725,2051.45,20.7403,542.743
1726,2068.19,20.37,573.789
1727,2051.88,19.3358,506.135
1728,2043.67,18.0643,515.345
1729,2042.76,20.4536,573.912
1730,2048.2,18.399,518.176
1731,2044.86,19.6736,566.691
1732,2059.56,19.2441,526.282
1733,2041.9,18.8831,548.296
1734,2052.4,18.885,526.275
1735,2046.62,19.6809,554.927
1736,2047.08,19.0095,533.311
1737,2055.11,21.0878,602.338
1738,2050.99,18.4154,523.016
1739,2040.84,22.0154,609.603
1740,2037.68,18.8404,521.81
1741,2059.57,21.5235,588.962
1742,2043.42,18.5506,519.777
1743,2043.7,22.5253,614.577
1744,2060.23,19.1412,564.647
1745,2046.84,18.1948,518.866
1746,2045.74,19.3321,586.528
1747,2048.03,17.4377,513.957
1748,2037.36,19.3926,542.658
1749,2063.16,17.3391,500.296
1750,2039.74,19.1232,540.364
1751,2061.56,19.8358,531.94
1752,2041.77,19.9563,586.238
1753,2046.51,19.1113,534.315
1754,2036.89,19.4585,561.271
1755,2054.07,19.0812,540.017
1756,2035.11,19.9225,549.169
1757,2055.47,18.8158,525.349
1758,2056.34,20.581,568.547
1759,2049.01,18.9354,521.369
1760,2062.62,20.1719,563.828
1761,2041.29,16.4647,478.066
1762,2053.83,19.9816,556.491
1763,2044.91,16.6573,486.756
1764,2045.95,18.9429,540.369
1765,2043.61,16.4249,455.829
1766,2040.85,19.1148,538.042
1767,2061.41,18.4604,497.667
1768,2045.64,20.0361,561.509
1769,2062.29,18.1509,516.402
1770,2052.45,20.8763,587.876
1771,2059.18,18.2493,517.908
1772,2040.86,19.4324,542.356
1773,2063.5,18.1378,510.097
1774,2056.68,19.3183,546.821
1775,2033.49,17.3683,488.405
1776,2045.72,16.7941,482.937
1777,2055.37,18.9072,541.324
1778,2044.9,14.9829,442.243
1779,2053.24,17.8986,524.43
1780,2037.85,15.2157,437.875
1781,2032.05,17.0598,492.003
1782,2036.93,15.5348,445.012
1783,2042.11,18.2078,502.294
1784,2055.16,15.5349,468.265
1785,2056.02,19.1811,537.24
