y   x   disk   phi   crate   board   sensor   BoardIdx   MBconn   ConnIdx   BoardChan   FEEchan   xcry   ycry   cryID   rouID   offID   Type
36   7   0   1   4   0   0   72   5   5   19   1459   102.9   617.4   509   0   1018   CAL
36   8   0   1   4   1   0   74   5   5   19   1499   137.2   617.4   510   0   1020   CAL
0   0   0   0   0   2   1   5   5   5   19   119   -137.2   -617.4   550   1   1101   CAL
0   1   0   0   0   3   1   7   5   2   16   156   -102.9   -617.4   549   1   1099   CAL
0   2   0   0   0   3   1   7   5   3   17   157   -68.6   -617.4   548   1   1097   CAL
0   3   0   0   0   3   1   7   5   4   18   158   -34.3   -617.4   547   1   1095   CAL
0   4   0   0   0   3   1   7   5   5   19   159   0   -617.4   546   1   1093   CAL
0   5   0   1   0   3   1   47   1   2   0   940   34.3   -617.4   545   1   1091   CAL
0   6   0   1   0   3   1   47   1   3   1   941   68.6   -617.4   544   1   1089   CAL
0   7   0   1   0   3   1   47   1   4   2   942   102.9   -617.4   543   1   1087   CAL
0   8   0   1   0   3   1   47   1   5   3   943   137.2   -617.4   542   1   1085   CAL
1   0   0   0   0   2   1   5   4   5   15   115   -222.9   -583.1   468   1   937   CAL
1   1   0   0   0   2   1   5   5   2   16   116   -188.6   -583.1   467   1   935   CAL
1   2   0   0   0   2   1   5   5   3   17   117   -154.4   -583.1   466   1   933   CAL
1   3   0   0   0   2   1   5   5   4   18   118   -120.1   -583.1   465   1   931   CAL
1   4   0   0   0   3   1   7   4   3   13   153   -85.8   -583.1   464   1   929   CAL
1   5   0   0   0   3   1   7   4   4   14   154   -51.5   -583.1   463   1   927   CAL
1   6   0   0   0   3   1   7   4   5   15   155   -17.1   -583.1   462   1   925   CAL
1   7   0   1   0   3   1   47   2   2   4   944   17.1   -583.1   461   1   923   CAL
1   8   0   1   0   3   1   47   2   3   5   945   51.5   -583.1   460   1   921   CAL
1   9   0   1   0   3   1   47   2   4   6   946   85.8   -583.1   459   1   919   CAL
1   10   0   1   0   3   1   47   2   5   7   947   120.1   -583.1   458   1   917   CAL
1   11   0   1   0   2   1   45   1   2   0   900   154.4   -583.1   457   1   915   CAL
1   12   0   1   0   2   1   45   1   3   1   901   188.6   -583.1   456   1   913   CAL
1   13   0   1   0   2   1   45   1   4   2   902   222.9   -583.1   455   1   911   CAL
2   0   0   0   0   1   1   3   5   4   18   78   -308.7   -548.8   469   1   939   CAL
2   1   0   0   0   1   1   3   5   5   19   79   -274.4   -548.8   376   1   753   CAL
2   2   0   0   0   2   1   5   3   5   11   111   -240.1   -548.8   375   1   751   CAL
2   3   0   0   0   2   1   5   4   2   12   112   -205.8   -548.8   374   1   749   CAL
2   4   0   0   0   2   1   5   4   3   13   113   -171.5   -548.8   373   1   747   CAL
2   5   0   0   0   2   1   5   4   4   14   114   -137.2   -548.8   372   1   745   CAL
2   6   0   0   0   3   1   7   3   4   10   150   -102.9   -548.8   371   1   743   CAL
2   7   0   0   0   3   1   7   3   5   11   151   -68.6   -548.8   370   1   741   CAL
2   8   0   0   0   3   1   7   4   2   12   152   -34.3   -548.8   369   1   739   CAL
2   9   0   1   0   3   1   47   3   2   8   948   0   -548.8   368   1   737   CAL
2   10   0   1   0   3   1   47   3   3   9   949   34.3   -548.8   367   1   735   CAL
2   11   0   1   0   3   1   47   3   4   10   950   68.6   -548.8   366   1   733   CAL
2   12   0   1   0   3   1   47   3   5   11   951   102.9   -548.8   365   1   731   CAL
2   13   0   1   0   2   1   45   1   5   3   903   137.2   -548.8   364   1   729   CAL
2   14   0   1   0   2   1   45   2   2   4   904   171.5   -548.8   363   1   727   CAL
2   15   0   1   0   2   1   45   2   3   5   905   205.8   -548.8   362   1   725   CAL
2   16   0   1   0   2   1   45   2   4   6   906   240.1   -548.8   361   1   723   CAL
2   17   0   1   0   1   1   43   1   2   0   860   274.4   -548.8   360   1   721   CAL
2   18   0   1   0   1   1   43   1   3   1   861   308.7   -548.8   454   1   909   CAL
3   0   0   0   0   0   1   1   5   5   19   39   -360.1   -514.5   551   1   1103   CAL
3   1   0   0   0   1   1   3   4   4   14   74   -325.9   -514.5   470   1   941   CAL
3   2   0   0   0   1   1   3   4   5   15   75   -291.5   -514.5   377   1   755   CAL
3   3   0   0   0   1   1   3   5   2   16   76   -257.2   -514.5   282   1   565   CAL
3   4   0   0   0   1   1   3   5   3   17   77   -222.9   -514.5   281   1   563   CAL
3   5   0   0   0   2   1   5   3   2   8   108   -188.6   -514.5   280   1   561   CAL
3   6   0   0   0   2   1   5   3   3   9   109   -154.4   -514.5   279   1   559   CAL
3   7   0   0   0   2   1   5   3   4   10   110   -120.1   -514.5   278   1   557   CAL
3   8   0   0   0   3   1   7   2   5   7   147   -85.8   -514.5   277   1   555   CAL
3   9   0   0   0   3   1   7   3   2   8   148   -51.5   -514.5   276   1   553   CAL
3   10   0   0   0   3   1   7   3   3   9   149   -17.1   -514.5   275   1   551   CAL
3   11   0   1   0   3   1   47   4   2   12   952   17.1   -514.5   274   1   549   CAL
3   12   0   1   0   3   0   47   4   3   13   953   51.5   -514.5   273   0   546   CAL
3   13   0   1   0   2   1   45   2   5   7   907   85.8   -514.5   272   1   545   CAL
3   14   0   1   0   2   1   45   3   2   8   908   120.1   -514.5   271   1   543   CAL
3   15   0   1   0   2   1   45   3   3   9   909   154.4   -514.5   270   1   541   CAL
3   16   0   1   0   2   1   45   3   4   10   910   188.6   -514.5   269   1   539   CAL
3   17   0   1   0   1   1   43   1   4   2   862   222.9   -514.5   268   1   537   CAL
3   18   0   1   0   1   1   43   1   5   3   863   257.2   -514.5   267   1   535   CAL
3   19   0   1   0   1   1   43   2   2   4   864   291.5   -514.5   359   1   719   CAL
3   20   0   1   0   1   1   43   2   3   5   865   325.9   -514.5   453   1   907   CAL
3   21   0   1   0   0   1   41   1   2   0   820   360.1   -514.5   541   1   1083   CAL
4   0   0   0   0   0   1   1   4   5   15   35   -411.6   -480.2   610   1   1221   CAPHRI
4   1   0   0   0   0   1   1   5   2   16   36   -377.3   -480.2   552   1   1105   CAL
4   2   0   0   0   0   1   1   5   3   17   37   -343   -480.2   471   1   943   CAL
4   3   0   0   0   0   1   1   5   4   18   38   -308.7   -480.2   378   1   757   CAL
4   4   0   0   0   1   1   3   3   5   11   71   -274.4   -480.2   283   1   567   CAL
4   5   0   0   0   1   1   3   4   2   12   72   -240.1   -480.2   194   1   389   CAL
4   6   0   0   0   1   1   3   4   3   13   73   -205.8   -480.2   193   1   387   CAL
4   7   0   0   0   2   1   5   2   3   5   105   -171.5   -480.2   192   1   385   CAL
4   8   0   0   0   2   1   5   2   4   6   106   -137.2   -480.2   191   1   383   CAL
4   9   0   0   0   2   1   5   2   5   7   107   -102.9   -480.2   190   1   381   CAL
4   10   0   0   0   3   1   7   2   2   4   144   -68.6   -480.2   189   1   379   CAL
4   11   0   0   0   3   1   7   2   3   5   145   -34.3   -480.2   188   1   377   CAL
4   12   0   0   0   3   1   7   2   4   6   146   0   -480.2   187   1   375   CAL
4   13   0   1   0   3   1   47   4   4   14   954   34.3   -480.2   186   1   373   CAL
4   14   0   1   0   3   1   47   4   5   15   955   68.6   -480.2   185   1   371   CAL
4   15   0   1   0   2   1   45   3   5   11   911   102.9   -480.2   184   1   369   CAL
4   16   0   1   0   2   1   45   4   2   12   912   137.2   -480.2   183   1   367   CAL
4   17   0   1   0   2   1   45   4   3   13   913   171.5   -480.2   182   1   365   CAL
4   18   0   1   0   1   1   43   2   4   6   866   205.8   -480.2   181   1   363   CAL
4   19   0   1   0   1   1   43   2   5   7   867   240.1   -480.2   180   1   361   CAL
4   20   0   1   0   1   1   43   3   2   8   868   274.4   -480.2   266   1   533   CAL
4   21   0   1   0   1   1   43   3   3   9   869   308.7   -480.2   358   1   717   CAL
4   22   0   1   0   0   1   41   1   3   1   821   343   -480.2   452   1   905   CAL
4   23   0   1   0   0   1   41   1   4   2   822   377.3   -480.2   540   1   1081   CAL
4   24   0   1   0   0   1   41   1   5   3   823   411.6   -480.2   609   1   1219   CAPHRI
5   0   0   0   1   3   1   15   5   5   19   319   -428.8   -445.9   611   1   1223   CAL
5   1   0   0   0   0   1   1   3   5   11   31   -394.5   -445.9   553   1   1107   CAL
5   2   0   0   0   0   1   1   4   2   12   32   -360.1   -445.9   472   1   945   CAL
5   3   0   0   0   0   1   1   4   3   13   33   -325.9   -445.9   379   1   759   CAL
5   4   0   0   0   0   1   1   4   4   14   34   -291.5   -445.9   284   1   569   CAL
5   5   0   0   0   1   1   3   3   2   8   68   -257.2   -445.9   195   1   391   CAL
5   6   0   0   0   1   1   3   3   3   9   69   -222.9   -445.9   112   1   225   CAL
5   7   0   0   0   1   1   3   3   4   10   70   -188.6   -445.9   111   1   223   CAL
5   8   0   0   0   2   1   5   1   4   2   102   -154.4   -445.9   110   1   221   CAL
5   9   0   0   0   2   1   5   1   5   3   103   -120.1   -445.9   109   1   219   CAL
5   10   0   0   0   2   1   5   2   2   4   104   -85.8   -445.9   108   1   217   CAL
5   11   0   0   0   3   1   7   1   4   2   142   -51.5   -445.9   107   1   215   CAL
5   12   0   0   0   3   1   7   1   5   3   143   -17.1   -445.9   106   1   213   CAL
5   13   0   1   0   3   1   47   5   2   16   956   17.1   -445.9   105   1   211   CAL
5   14   0   1   0   3   1   47   5   3   17   957   51.5   -445.9   104   1   209   CAL
5   15   0   1   0   2   1   45   4   4   14   914   85.8   -445.9   103   1   207   CAL
5   16   0   1   0   2   1   45   4   5   15   915   120.1   -445.9   102   1   205   CAL
5   17   0   1   0   2   1   45   5   2   16   916   154.4   -445.9   101   1   203   CAL
5   18   0   1   0   1   1   43   3   4   10   870   188.6   -445.9   100   1   201   CAL
5   19   0   1   0   1   1   43   3   5   11   871   222.9   -445.9   99   1   199   CAL
5   20   0   1   0   1   1   43   4   2   12   872   257.2   -445.9   179   1   359   CAL
5   21   0   1   0   1   1   43   4   3   13   873   291.5   -445.9   265   1   531   CAL
5   22   0   1   0   0   1   41   2   2   4   824   325.9   -445.9   357   1   715   CAL
5   23   0   1   0   0   1   41   2   3   5   825   360.1   -445.9   451   1   903   CAL
5   24   0   1   0   0   1   41   2   4   6   826   394.5   -445.9   539   1   1079   CAL
5   25   0   1   0   0   1   41   2   5   7   827   428.8   -445.9   608   1   1217   CAL
6   0   0   0   1   3   1   15   5   4   18   318   -480.2   -411.6   656   1   1313   CAL
6   1   0   0   1   3   1   15   5   3   17   317   -445.9   -411.6   612   1   1225   CAL
6   2   0   0   1   3   1   15   5   2   16   316   -411.6   -411.6   554   1   1109   CAL
6   3   0   0   0   0   1   1   2   5   7   27   -377.3   -411.6   473   1   947   CAL
6   4   0   0   0   0   1   1   3   2   8   28   -343   -411.6   380   1   761   CAL
6   5   0   0   0   0   1   1   3   3   9   29   -308.7   -411.6   285   1   571   CAL
6   6   0   0   0   0   1   1   3   4   10   30   -274.4   -411.6   196   1   393   CAL
6   7   0   0   0   1   1   3   2   3   5   65   -240.1   -411.6   113   1   227   CAL
6   8   0   0   0   1   1   3   2   4   6   66   -205.8   -411.6   50   1   101   CAL
6   9   0   0   0   1   1   3   2   5   7   67   -171.5   -411.6   49   1   99   CAL
6   10   0   0   0   2   1   5   1   2   0   100   -137.2   -411.6   48   1   97   CAL
6   11   0   0   0   2   1   5   1   3   1   101   -102.9   -411.6   47   1   95   CAL
6   12   0   0   0   3   1   7   1   2   0   140   -68.6   -411.6   46   1   93   CAL
6   13   0   0   0   3   1   7   1   3   1   141   -34.3   -411.6   45   1   91   CAL
6   14   0   1   0   3   1   47   5   4   18   958   0   -411.6   44   1   89   CAL
6   15   0   1   0   3   1   47   5   5   19   959   34.3   -411.6   43   1   87   CAL
6   16   0   1   0   2   1   45   5   3   17   917   68.6   -411.6   42   1   85   CAL
6   17   0   1   0   2   1   45   5   4   18   918   102.9   -411.6   41   1   83   CAL
6   18   0   1   0   2   1   45   5   5   19   919   137.2   -411.6   40   1   81   CAL
6   19   0   1   0   1   1   43   4   4   14   874   171.5   -411.6   39   1   79   CAL
6   20   0   1   0   1   1   43   4   5   15   875   205.8   -411.6   38   1   77   CAL
6   21   0   1   0   1   1   43   5   2   16   876   240.1   -411.6   98   1   197   CAL
6   22   0   1   0   0   1   41   3   2   8   828   274.4   -411.6   178   1   357   CAL
6   23   0   1   0   0   1   41   3   3   9   829   308.7   -411.6   264   1   529   CAL
6   24   0   1   0   0   1   41   3   4   10   830   343   -411.6   356   1   713   CAL
6   25   0   1   0   0   1   41   3   5   11   831   377.3   -411.6   450   1   901   CAL
6   26   0   1   1   3   1   55   1   4   2   1102   411.6   -411.6   538   1   1077   CAL
6   27   0   1   1   3   1   55   1   3   1   1101   445.9   -411.6   607   1   1215   CAL
6   28   0   1   1   3   1   55   1   2   0   1100   480.2   -411.6   655   1   1311   CAL
7   0   0   0   1   3   1   15   4   5   15   315   -497.4   -377.3   657   1   1315   CAL
7   1   0   0   1   3   1   15   4   4   14   314   -463   -377.3   613   1   1227   CAL
7   2   0   0   1   3   1   15   4   3   13   313   -428.8   -377.3   555   1   1111   CAL
7   3   0   0   1   3   1   15   4   2   12   312   -394.5   -377.3   474   1   949   CAL
7   4   0   0   1   3   1   15   3   5   11   311   -360.1   -377.3   381   1   763   CAL
7   5   0   0   0   0   1   1   2   2   4   24   -325.9   -377.3   286   1   573   CAL
7   6   0   0   0   0   1   1   2   3   5   25   -291.5   -377.3   197   1   395   CAL
7   7   0   0   0   0   1   1   2   4   6   26   -257.2   -377.3   114   1   229   CAL
7   8   0   0   0   1   1   3   1   3   1   61   -222.9   -377.3   51   1   103   CAL
7   9   0   0   0   1   1   3   1   4   2   62   -188.6   -377.3   13   1   27   CAL
7   10   0   0   0   1   1   3   1   5   3   63   -154.4   -377.3   12   1   25   CAL
7   11   0   0   0   1   1   3   2   2   4   64   -120.1   -377.3   11   1   23   CAL
7   12   0   1   0   1   1   43   5   3   17   877   120.1   -377.3   10   1   21   CAL
7   13   0   1   0   1   1   43   5   4   18   878   154.4   -377.3   9   1   19   CAL
7   14   0   1   0   1   1   43   5   5   19   879   188.6   -377.3   8   1   17   CAL
7   15   0   1   0   0   1   41   4   2   12   832   222.9   -377.3   37   1   75   CAL
7   16   0   1   0   0   1   41   4   3   13   833   257.2   -377.3   97   1   195   CAL
7   17   0   1   0   0   1   41   4   4   14   834   291.5   -377.3   177   1   355   CAL
7   18   0   1   0   0   1   41   4   5   15   835   325.9   -377.3   263   1   527   CAL
7   19   0   1   1   3   1   55   2   5   7   1107   360.1   -377.3   355   1   711   CAL
7   20   0   1   1   3   1   55   2   4   6   1106   394.5   -377.3   449   1   899   CAL
7   21   0   1   1   3   1   55   2   3   5   1105   428.8   -377.3   537   1   1075   CAL
7   22   0   1   1   3   1   55   2   2   4   1104   463   -377.3   606   1   1213   CAL
7   23   0   1   1   3   1   55   1   5   3   1103   497.4   -377.3   654   1   1309   CAL
8   0   0   0   1   2   1   13   5   5   19   279   -514.5   -343   658   1   1317   CAL
8   1   0   0   1   3   1   15   3   4   10   310   -480.2   -343   614   1   1229   CAL
8   2   0   0   1   3   1   15   3   3   9   309   -445.9   -343   556   1   1113   CAL
8   3   0   0   1   3   1   15   3   2   8   308   -411.6   -343   475   1   951   CAL
8   4   0   0   1   3   1   15   2   5   7   307   -377.3   -343   382   1   765   CAL
8   5   0   0   1   3   1   15   2   4   6   306   -343   -343   287   1   575   CAL
8   6   0   0   0   0   1   1   1   3   1   21   -308.7   -343   198   1   397   CAL
8   7   0   0   0   0   1   1   1   4   2   22   -274.4   -343   115   1   231   CAL
8   8   0   0   0   0   1   1   1   5   3   23   -240.1   -343   52   1   105   CAL
8   9   0   0   0   1   1   3   1   2   0   60   -205.8   -343   14   1   29   CAL
8   10   0   1   0   0   1   41   5   2   16   836   205.8   -343   7   1   15   CAL
8   11   0   1   0   0   1   41   5   3   17   837   240.1   -343   36   1   73   CAL
8   12   0   1   0   0   1   41   5   4   18   838   274.4   -343   96   1   193   CAL
8   13   0   1   1   3   1   55   4   2   12   1112   308.7   -343   176   1   353   CAL
8   14   0   1   1   3   1   55   3   5   11   1111   343   -343   262   1   525   CAL
8   15   0   1   1   3   1   55   3   4   10   1110   377.3   -343   354   1   709   CAL
8   16   0   1   1   3   1   55   3   3   9   1109   411.6   -343   448   1   897   CAL
8   17   0   1   1   3   1   55   3   2   8   1108   445.9   -343   536   1   1073   CAL
8   18   0   1   1   2   1   53   1   3   1   1061   480.2   -343   605   1   1211   CAL
8   19   0   1   1   2   1   53   1   2   0   1060   514.5   -343   653   1   1307   CAL
9   0   0   0   1   2   1   13   5   4   18   278   -531.7   -308.7   659   1   1319   CAL
9   1   0   0   1   2   1   13   5   3   17   277   -497.4   -308.7   615   1   1231   CAL
9   2   0   0   1   2   1   13   5   2   16   276   -463   -308.7   557   1   1115   CAL
9   3   0   0   1   2   1   13   4   5   15   275   -428.8   -308.7   476   1   953   CAL
9   4   0   0   1   3   1   15   2   3   5   305   -394.5   -308.7   383   1   767   CAL
9   5   0   0   1   3   1   15   2   2   4   304   -360.1   -308.7   288   1   577   CAL
9   6   0   0   1   3   1   15   1   5   3   303   -325.9   -308.7   199   1   399   CAL
9   7   0   0   1   3   1   15   1   4   2   302   -291.5   -308.7   116   1   233   CAL
9   8   0   0   0   0   1   1   1   2   0   20   -257.2   -308.7   53   1   107   CAL
9   9   0   1   0   0   1   41   5   5   19   839   257.2   -308.7   35   1   71   CAL
9   10   0   1   1   3   1   55   5   2   16   1116   291.5   -308.7   95   1   191   CAL
9   11   0   1   1   3   1   55   4   5   15   1115   325.9   -308.7   175   1   351   CAL
9   12   0   1   1   3   1   55   4   4   14   1114   360.1   -308.7   261   1   523   CAL
9   13   0   1   1   3   1   55   4   3   13   1113   394.5   -308.7   353   1   707   CAL
9   14   0   1   1   2   1   53   2   3   5   1065   428.8   -308.7   447   1   895   CAL
9   15   0   1   1   2   1   53   2   2   4   1064   463   -308.7   535   1   1071   CAL
9   16   0   1   1   2   1   53   1   5   3   1063   497.4   -308.7   604   1   1209   CAL
9   17   0   1   1   2   1   53   1   4   2   1062   531.7   -308.7   652   1   1305   CAL
10   0   0   0   1   2   1   13   4   4   14   274   -548.8   -274.4   660   1   1321   CAL
10   1   0   0   1   2   1   13   4   3   13   273   -514.5   -274.4   616   1   1233   CAL
10   2   0   0   1   2   1   13   4   2   12   272   -480.2   -274.4   558   1   1117   CAL
10   3   0   0   1   2   1   13   3   5   11   271   -445.9   -274.4   477   1   955   CAL
10   4   0   0   1   2   1   13   3   4   10   270   -411.6   -274.4   384   1   769   CAL
10   5   0   0   1   2   1   13   3   3   9   269   -377.3   -274.4   289   1   579   CAL
10   6   0   0   1   3   1   15   1   3   1   301   -343   -274.4   200   1   401   CAL
10   7   0   0   1   3   1   15   1   2   0   300   -308.7   -274.4   117   1   235   CAL
10   8   0   1   1   3   1   55   5   5   19   1119   308.7   -274.4   94   1   189   CAL
10   9   0   1   1   3   1   55   5   4   18   1118   343   -274.4   174   1   349   CAL
10   10   0   1   1   3   1   55   5   3   17   1117   377.3   -274.4   260   1   521   CAL
10   11   0   1   1   2   1   53   3   4   10   1070   411.6   -274.4   352   1   705   CAL
10   12   0   1   1   2   1   53   3   3   9   1069   445.9   -274.4   446   1   893   CAL
10   13   0   1   1   2   1   53   3   2   8   1068   480.2   -274.4   534   1   1069   CAL
10   14   0   1   1   2   1   53   2   5   7   1067   514.5   -274.4   603   1   1207   CAL
10   15   0   1   1   2   1   53   2   4   6   1066   548.8   -274.4   651   1   1303   CAL
11   0   0   0   1   1   1   11   5   4   18   238   -566   -240.1   661   1   1323   CAL
11   1   0   0   1   1   1   11   5   3   17   237   -531.7   -240.1   617   1   1235   CAL
11   2   0   0   1   1   1   11   5   2   16   236   -497.4   -240.1   559   1   1119   CAL
11   3   0   0   1   2   1   13   3   2   8   268   -463   -240.1   478   1   957   CAL
11   4   0   0   1   2   1   13   2   5   7   267   -428.8   -240.1   385   1   771   CAL
11   5   0   0   1   2   1   13   2   4   6   266   -394.5   -240.1   290   1   581   CAL
11   6   0   0   1   2   1   13   2   3   5   265   -360.1   -240.1   201   1   403   CAL
11   7   0   0   1   2   1   13   2   2   4   264   -325.9   -240.1   118   1   237   CAL
11   8   0   1   1   2   1   53   4   5   15   1075   325.9   -240.1   93   1   187   CAL
11   9   0   1   1   2   1   53   4   4   14   1074   360.1   -240.1   173   1   347   CAL
11   10   0   1   1   2   1   53   4   3   13   1073   394.5   -240.1   259   1   519   CAL
11   11   0   1   1   2   1   53   4   2   12   1072   428.8   -240.1   351   1   703   CAL
11   12   0   1   1   2   1   53   3   5   11   1071   463   -240.1   445   1   891   CAL
11   13   0   1   1   1   1   51   1   5   3   1023   497.4   -240.1   533   1   1067   CAL
11   14   0   1   1   1   1   51   1   4   2   1022   531.7   -240.1   602   1   1205   CAL
11   15   0   1   1   1   1   51   1   3   1   1021   566   -240.1   650   1   1301   CAL
12   0   0   0   1   1   1   11   4   5   15   235   -583.1   -205.8   662   1   1325   CAL
12   1   0   0   1   1   1   11   4   4   14   234   -548.8   -205.8   618   1   1237   CAL
12   2   0   0   1   1   1   11   4   3   13   233   -514.5   -205.8   560   1   1121   CAL
12   3   0   0   1   1   1   11   4   2   12   232   -480.2   -205.8   479   1   959   CAL
12   4   0   0   1   2   1   13   1   5   3   263   -445.9   -205.8   386   1   773   CAL
12   5   0   0   1   2   1   13   1   4   2   262   -411.6   -205.8   291   1   583   CAL
12   6   0   0   1   2   1   13   1   3   1   261   -377.3   -205.8   202   1   405   CAL
12   7   0   0   1   2   1   13   1   2   0   260   -343   -205.8   119   1   239   CAL
12   8   0   1   1   2   1   53   5   5   19   1079   343   -205.8   92   1   185   CAL
12   9   0   1   1   2   1   53   5   4   18   1078   377.3   -205.8   172   1   345   CAL
12   10   0   1   1   2   1   53   5   3   17   1077   411.6   -205.8   258   1   517   CAL
12   11   0   1   1   2   1   53   5   2   16   1076   445.9   -205.8   350   1   701   CAL
12   12   0   1   1   1   1   51   2   5   7   1027   480.2   -205.8   444   1   889   CAL
12   13   0   1   1   1   1   51   2   4   6   1026   514.5   -205.8   532   1   1065   CAL
12   14   0   1   1   1   1   51   2   3   5   1025   548.8   -205.8   601   1   1203   CAL
12   15   0   1   1   1   1   51   2   2   4   1024   583.1   -205.8   649   1   1299   CAL
13   0   0   0   1   1   1   11   3   5   11   231   -600.2   -171.5   663   1   1327   CAL
13   1   0   0   1   1   1   11   3   4   10   230   -566   -171.5   619   1   1239   CAL
13   2   0   0   1   1   1   11   3   3   9   229   -531.7   -171.5   561   1   1123   CAL
13   3   0   0   1   1   1   11   3   2   8   228   -497.4   -171.5   480   1   961   CAL
13   4   0   0   1   1   1   11   2   5   7   227   -463   -171.5   387   1   775   CAL
13   5   0   0   1   1   1   11   2   4   6   226   -428.8   -171.5   292   1   585   CAL
13   6   0   0   1   1   1   11   2   3   5   225   -394.5   -171.5   203   1   407   CAL
13   7   0   0   1   1   1   11   2   2   4   224   -360.1   -171.5   120   1   241   CAL
13   8   0   1   1   1   1   51   4   5   15   1035   360.1   -171.5   91   1   183   CAL
13   9   0   1   1   1   1   51   4   4   14   1034   394.5   -171.5   171   1   343   CAL
13   10   0   1   1   1   1   51   4   3   13   1033   428.8   -171.5   257   1   515   CAL
13   11   0   1   1   1   1   51   4   2   12   1032   463   -171.5   349   1   699   CAL
13   12   0   1   1   1   1   51   3   5   11   1031   497.4   -171.5   443   1   887   CAL
13   13   0   1   1   1   1   51   3   4   10   1030   531.7   -171.5   531   1   1063   CAL
13   14   0   1   1   1   1   51   3   3   9   1029   566   -171.5   600   1   1201   CAL
13   15   0   1   1   1   1   51   3   2   8   1028   600.2   -171.5   648   1   1297   CAL
14   0   0   0   1   0   1   9   5   3   17   197   -617.4   -137.2   664   1   1329   CAL
14   1   0   0   1   0   1   9   4   4   14   194   -583.1   -137.2   620   1   1241   CAL
14   2   0   0   1   0   1   9   3   5   11   191   -548.8   -137.2   562   1   1125   CAL
14   3   0   0   1   0   1   9   3   2   8   188   -514.5   -137.2   481   1   963   CAL
14   4   0   0   1   1   1   11   1   5   3   223   -480.2   -137.2   388   1   777   CAL
14   5   0   0   1   1   1   11   1   4   2   222   -445.9   -137.2   293   1   587   CAL
14   6   0   0   1   1   1   11   1   3   1   221   -411.6   -137.2   204   1   409   CAL
14   7   0   0   1   1   1   11   1   2   0   220   -377.3   -137.2   121   1   243   CAL
14   8   0   1   1   1   1   51   5   5   19   1039   377.3   -137.2   90   1   181   CAL
14   9   0   1   1   1   1   51   5   4   18   1038   411.6   -137.2   170   1   341   CAL
14   10   0   1   1   1   1   51   5   3   17   1037   445.9   -137.2   256   1   513   CAL
14   11   0   1   1   1   1   51   5   2   16   1036   480.2   -137.2   348   1   697   CAL
14   12   0   1   1   0   1   49   3   4   10   990   514.5   -137.2   442   1   885   CAL
14   13   0   1   1   0   1   49   2   5   7   987   548.8   -137.2   530   1   1061   CAL
14   14   0   1   1   0   1   49   2   2   4   984   583.1   -137.2   599   1   1199   CAL
14   15   0   1   1   0   1   49   1   3   1   981   617.4   -137.2   647   1   1295   CAL
15   0   0   0   1   0   1   9   5   2   16   196   -600.2   -102.9   621   1   1243   CAL
15   1   0   0   1   0   1   9   4   3   13   193   -566   -102.9   563   1   1127   CAL
15   2   0   0   1   0   1   9   3   4   10   190   -531.7   -102.9   482   1   965   CAL
15   3   0   0   1   0   1   9   2   5   7   187   -497.4   -102.9   389   1   779   CAL
15   4   0   0   1   0   1   9   2   3   5   185   -463   -102.9   294   1   589   CAL
15   5   0   0   1   0   1   9   1   5   3   183   -428.8   -102.9   205   1   411   CAL
15   6   0   0   1   0   1   9   1   3   1   181   -394.5   -102.9   122   1   245   CAL
15   7   0   1   1   0   1   49   5   3   17   997   394.5   -102.9   89   1   179   CAL
15   8   0   1   1   0   1   49   4   5   15   995   428.8   -102.9   169   1   339   CAL
15   9   0   1   1   0   1   49   4   3   13   993   463   -102.9   255   1   511   CAL
15   10   0   1   1   0   1   49   3   5   11   991   497.4   -102.9   347   1   695   CAL
15   11   0   1   1   0   1   49   3   2   8   988   531.7   -102.9   441   1   883   CAL
15   12   0   1   1   0   1   49   2   3   5   985   566   -102.9   529   1   1059   CAL
15   13   0   1   1   0   1   49   1   4   2   982   600.2   -102.9   598   1   1197   CAL
16   0   0   0   1   0   1   9   4   5   15   195   -617.4   -68.6   622   1   1245   CAL
16   1   0   0   1   0   1   9   4   2   12   192   -583.1   -68.6   564   1   1129   CAL
16   2   0   0   1   0   1   9   3   3   9   189   -548.8   -68.6   483   1   967   CAL
16   3   0   0   1   0   1   9   2   4   6   186   -514.5   -68.6   390   1   781   CAL
16   4   0   0   1   0   1   9   2   2   4   184   -480.2   -68.6   295   1   591   CAL
16   5   0   0   1   0   1   9   1   4   2   182   -445.9   -68.6   206   1   413   CAL
16   6   0   0   1   0   1   9   1   2   0   180   -411.6   -68.6   123   1   247   CAL
16   7   0   1   1   0   1   49   5   4   18   998   411.6   -68.6   88   1   177   CAL
16   8   0   1   1   0   1   49   5   2   16   996   445.9   -68.6   168   1   337   CAL
16   9   0   1   1   0   1   49   4   4   14   994   480.2   -68.6   254   1   509   CAL
16   10   0   1   1   0   1   49   4   2   12   992   514.5   -68.6   346   1   693   CAL
16   11   0   1   1   0   1   49   3   3   9   989   548.8   -68.6   440   1   881   CAL
16   12   0   1   1   0   1   49   2   4   6   986   583.1   -68.6   528   1   1057   CAL
16   13   0   1   1   0   1   49   1   5   3   983   617.4   -68.6   597   1   1195   CAL
17   0   0   0   2   2   1   21   5   5   19   439   -634.5   -34.3   623   1   1247   CAL
17   1   0   0   2   2   1   21   5   4   18   438   -600.2   -34.3   565   1   1131   CAL
17   2   0   0   2   2   1   21   5   2   16   436   -566   -34.3   484   1   969   CAL
