0	22471
0.0005	26308
0.001	24727
0.0015	20821
0.002	18546
0.0025	16444
0.003	13877
0.0035	12247
0.004	11023
0.0045	9511
0.005	8572
0.0055	7555
0.006	6731
0.0065	6260
0.007	5763
0.0075	5184
0.008	4786
0.0085	4463
0.009	3969
0.0095	3825
0.01	3302
0.0105	4010
0.011	3199
0.0115	2897
0.012	2179
0.0125	2580
0.013	2361
0.0135	2293
0.014	2127
0.0145	1997
0.015	1933
0.0155	1839
0.016	1727
0.0165	1683
0.017	1577
0.0175	1784
0.018	1373
0.0185	1313
0.019	978
0.0195	1249
0.02	1145
0.0205	1087
0.021	1248
0.0215	986
0.022	709
0.0225	1107
0.023	655
0.0235	991
0.024	621
0.0245	780
0.025	871
0.0255	498
0.026	750
0.0265	478
0.027	563
0.0275	531
0.028	555
0.0285	494
0.029	566
0.0295	376
0.03	515
0.0305	327
0.031	455
0.0315	255
0.032	313
0.0325	310
0.033	309
0.0335	278
0.034	248
0.0345	242
0.035	311
0.0355	239
0.036	195
0.0365	282
0.037	162
0.0375	233
0.038	148
0.0385	186
0.039	174
0.0395	154
0.04	189
0.0405	119
0.041	132
0.0415	143
0.042	111
0.0425	137
0.043	107
0.0435	124
0.044	91
0.0445	105
0.045	91
0.0455	95
0.046	50
0.0465	71
0.047	82
0.0475	66
0.048	48
0.0485	64
0.049	52
0.0495	53
0.05	47
0.0505	49
0.051	44
0.0515	41
0.052	49
0.0525	43
0.053	33
0.0535	23
0.054	43
0.0545	29
0.055	37
0.0555	34
0.056	30
0.0565	28
0.057	35
0.0575	21
0.058	20
0.0585	33
0.059	26
0.0595	12
0.06	14
0.0605	11
0.061	14
0.0615	16
0.062	15
0.0625	23
0.063	6
0.0635	9
0.064	15
0.0645	11
0.065	9
0.0655	8
0.066	14
0.0665	7
0.067	9
0.0675	10
0.068	4
0.0685	10
0.069	3
0.0695	8
0.07	4
0.0705	3
0.071	1
0.0715	4
0.072	5
0.0725	3
0.073	4
0.0735	2
0.074	3
0.0745	3
0.075	4
0.0755	1
0.076	2
0.0765	2
0.077	1
0.0775	2
0.078	2
0.0785	2
0.079	4
0.0795	0
0.08	3
0.0805	1
0.081	2
0.0815	2
0.082	1
0.0825	1
0.083	2
0.0835	2
0.084	1
0.0845	0
0.085	0
0.0855	2
0.086	2
0.0865	0
0.087	0
0.0875	2
0.088	0
0.0885	0
0.089	1
0.0895	1
0.09	0
0.0905	0
0.091	0
0.0915	0
0.092	0
0.0925	0
0.093	0
0.0935	0
0.094	0
0.0945	0
0.095	0
0.0955	2
0.096	0
0.0965	0
0.097	0
0.0975	0
0.098	0
0.0985	0
0.099	0
0.0995	0
