103.06
91.2145
101.909
98.1941
103.82
103.557
104.442
101.908
103.596
103.814
103.648
101.191
103.965
103.136
103.084
104.018
99.1654
104.111
103.745
103.033
103.849
103.569
103.343
103.469
103.73
103.383
103.399
103.022
103.598
103.335
103.724
103.677
103.269
104.118
103.935
104.401
102.941
102.274
103.507
104.128
102.375
103.746
103.433
103.642
100.825
103.447
103.292
104.07
104.194
103.866
103.405
103.507
104.106
104.165
103.922
102.813
104.106
103.832
90.7547
103.583
103.212
91.4411
103.984
104.119
103.723
103.555
85.4222
104.258
103.751
104.241
100.03
103.855
103.634
103.267
104.232
104.135
103.185
103.374
103.337
100.33
103.529
103.14
103.71
97.892
103.417
103.645
103.491
103.807
102.255
102.74
103.961
96.0203
102.138
103.592
102.601
97.4132
103.715
103.775
104.137
102.577
104.269
95.5633
101.217
103.361
104.113
103.334
102.724
104.053
103.822
101.988
104.482
102.072
103.016
104.081
103.414
103.511
103.555
104.033
103.625
94.4328
103.909
103.363
102.049
98.0096
100.894
103.163
100.921
102.049
103.653
103.818
103.315
97.3698
102.293
103.206
103.957
103.379
101.902
104.026
103.839
103.595
103.875
103.524
103.415
103.126
102.698
100.589
103.953
103.24
103.782
102.395
102.831
102.433
103.139
103.555
104.196
103.48
103.272
103.248
103.465
104.003
103.886
103.887
101.577
103.785
103.984
103.583
103.347
103.58
104.062
103.786
103.465
103.586
104.079
103.045
103.153
104.127
100.929
103.63
103.936
98.1346
104.016
103.556
102.789
103.179
103.087
104.067
103.898
103.455
103.588
103.386
104.044
102.318
102.582
103.763
104.004
102.96
93.0821
102.717
102.517
99.4621
104.14
103.151
103.924
103.662
100.63
103.76
103.075
103.724
103.317
103.277
104.063
103.945
103.919
103.87
103.357
103.729
101.796
103.505
103.844
103.437
103.448
102.821
103.726
103.804
104.144
102.415
103.527
103.751
103.496
100.81
103.672
102.288
104.213
103.718
100.085
103.674
103.997
103.289
103.93
103.079
102.727
103.816
103.527
102.244
103.052
103.9
103.539
102.888
103.298
103.833
103.092
102.835
104.012
103.871
102.608
103.661
103.331
103.574
102.936
104.041
103.647
102.586
103.226
104.053
101.978
103.158
103.981
96.7069
103.043
102.536
103.826
103.594
102.271
103.744
103.202
103.566
103.385
104.011
104.208
93.3216
85.9218
104.235
103.396
103.079
103.631
103.973
104.129
103.393
103.724
103.864
102.749
105.043
103.852
103.383
103.395
100.717
103.461
102.743
104.614
104.865
102.951
103.439
103.333
103.641
103.289
103.967
103.33
103.245
103.748
77.277
103.062
90.3949
103.274
103.236
102.463
101.576
103.09
102.936
101.726
104.33
103.831
103.766
