0.05 1.6952e-05
0.15 1.70922e-05
0.25 1.72335e-05
0.35 1.73759e-05
0.45 1.75195e-05
0.55 1.76642e-05
0.65 1.78101e-05
0.75 1.79572e-05
0.85 1.81055e-05
0.95 1.8255e-05
1.05 1.84058e-05
1.15 1.85577e-05
1.25 1.87109e-05
1.35 1.88653e-05
1.45 1.90209e-05
1.55 1.91779e-05
1.65 1.93361e-05
1.75 1.94955e-05
1.85 1.96563e-05
1.95 1.98184e-05
2.05 1.99818e-05
2.15 2.01465e-05
2.25 2.03125e-05
2.35 2.04799e-05
2.45 2.06486e-05
2.55 2.08187e-05
2.65 2.09902e-05
2.75 2.1163e-05
2.85 2.13373e-05
2.95 2.1513e-05
3.05 2.169e-05
3.15 2.18686e-05
3.25 2.20485e-05
3.35 2.22299e-05
3.45 2.24128e-05
3.55 2.25971e-05
3.65 2.2783e-05
3.75 2.29703e-05
3.85 2.31592e-05
3.95 2.33495e-05
4.05 2.35415e-05
4.15 2.37349e-05
4.25 2.39299e-05
4.35 2.41265e-05
4.45 2.43247e-05
4.55 2.45244e-05
4.65 2.47258e-05
4.75 2.49288e-05
4.85 2.51335e-05
4.95 2.53397e-05
5.05 2.55477e-05
5.15 2.57573e-05
5.25 2.59686e-05
5.35 2.61816e-05
5.45 2.63963e-05
5.55 2.66128e-05
5.65 2.68309e-05
5.75 2.70509e-05
5.85 2.72726e-05
5.95 2.74961e-05
6.05 2.77214e-05
6.15 2.79484e-05
6.25 2.81774e-05
6.35 2.84081e-05
6.45 2.86407e-05
6.55 2.88752e-05
6.65 2.91115e-05
6.75 2.93498e-05
6.85 2.959e-05
6.95 2.9832e-05
7.05 3.00761e-05
7.15 3.03221e-05
7.25 3.057e-05
7.35 3.082e-05
7.45 3.10719e-05
7.55 3.13259e-05
7.65 3.15819e-05
7.75 3.18399e-05
7.85 3.21e-05
7.95 3.23622e-05
8.05 3.26265e-05
8.15 3.28929e-05
8.25 3.31615e-05
8.35 3.34321e-05
8.45 3.3705e-05
8.55 3.398e-05
8.65 3.42573e-05
8.75 3.45367e-05
8.85 3.48184e-05
8.95 3.51023e-05
9.05 3.53885e-05
9.15 3.5677e-05
9.25 3.59678e-05
9.35 3.62609e-05
9.45 3.65563e-05
9.55 3.68541e-05
9.65 3.71543e-05
9.75 3.74569e-05
9.85 3.77618e-05
9.95 3.80693e-05
10.05 3.83791e-05
10.15 3.86914e-05
10.25 3.90063e-05
10.35 3.93236e-05
10.45 3.96434e-05
10.55 3.99658e-05
10.65 4.02908e-05
10.75 4.06184e-05
10.85 4.09485e-05
10.95 4.12813e-05
11.05 4.16167e-05
11.15 4.19548e-05
11.25 4.22956e-05
11.35 4.26391e-05
11.45 4.29853e-05
11.55 4.33343e-05
11.65 4.3686e-05
11.75 4.40406e-05
11.85 4.43979e-05
11.95 4.47581e-05
12.05 4.51211e-05
12.15 4.54871e-05
12.25 4.58559e-05
12.35 4.62276e-05
12.45 4.66023e-05
12.55 4.698e-05
12.65 4.73607e-05
12.75 4.77443e-05
12.85 4.81311e-05
12.95 4.85208e-05
13.05 4.89137e-05
13.15 4.93097e-05
13.25 4.97088e-05
13.35 5.0111e-05
13.45 5.05165e-05
13.55 5.09251e-05
13.65 5.1337e-05
13.75 5.17522e-05
13.85 5.21706e-05
13.95 5.25923e-05
14.05 5.30174e-05
14.15 5.34458e-05
14.25 5.38776e-05
14.35 5.43128e-05
14.45 5.47515e-05
14.55 5.51936e-05
14.65 5.56391e-05
14.75 5.60883e-05
14.85 5.65409e-05
14.95 5.69971e-05
15.05 5.74569e-05
15.15 5.79204e-05
15.25 5.83874e-05
15.35 5.88582e-05
15.45 5.93327e-05
15.55 5.98109e-05
15.65 6.02929e-05
15.75 6.07786e-05
15.85 6.12682e-05
15.95 6.17616e-05
16.05 6.22589e-05
16.15 6.27602e-05
16.25 6.32653e-05
16.35 6.37745e-05
16.45 6.42876e-05
16.55 6.48048e-05
16.65 6.5326e-05
16.75 6.58513e-05
16.85 6.63807e-05
16.95 6.69143e-05
17.05 6.74521e-05
17.15 6.79941e-05
17.25 6.85403e-05
17.35 6.90908e-05
17.45 6.96457e-05
17.55 7.02049e-05
17.65 7.07684e-05
17.75 7.13364e-05
17.85 7.19088e-05
17.95 7.24857e-05
18.05 7.30671e-05
18.15 7.36531e-05
18.25 7.42437e-05
18.35 7.48388e-05
18.45 7.54386e-05
18.55 7.60431e-05
18.65 7.66524e-05
18.75 7.72664e-05
18.85 7.78851e-05
18.95 7.85088e-05
19.05 7.91372e-05
19.15 7.97706e-05
19.25 8.04089e-05
19.35 8.10522e-05
19.45 8.17006e-05
19.55 8.23539e-05
19.65 8.30124e-05
19.75 8.3676e-05
19.85 8.43448e-05
19.95 8.50187e-05
20.05 8.5698e-05
20.15 8.63825e-05
20.25 8.70723e-05
20.35 8.77675e-05
20.45 8.84681e-05
20.55 8.91742e-05
20.65 8.98857e-05
20.75 9.06028e-05
20.85 9.13254e-05
20.95 9.20537e-05
21.05 9.27876e-05
21.15 9.35272e-05
21.25 9.42725e-05
21.35 9.50237e-05
21.45 9.57806e-05
21.55 9.65434e-05
21.65 9.73122e-05
21.75 9.80869e-05
21.85 9.88676e-05
21.95 9.96543e-05
22.05 0.000100447
22.15 0.000101246
22.25 0.000102051
22.35 0.000102863
22.45 0.00010368
22.55 0.000104504
22.65 0.000105335
22.75 0.000106172
22.85 0.000107015
22.95 0.000107865
23.05 0.000108721
23.15 0.000109584
23.25 0.000110453
23.35 0.00011133
23.45 0.000112213
23.55 0.000113103
23.65 0.000113999
23.75 0.000114903
23.85 0.000115814
23.95 0.000116731
24.05 0.000117656
24.15 0.000118588
24.25 0.000119527
24.35 0.000120473
24.45 0.000121427
24.55 0.000122387
24.65 0.000123356
24.75 0.000124331
24.85 0.000125314
24.95 0.000126305
25.05 0.000127303
25.15 0.000128309
25.25 0.000129323
25.35 0.000130345
25.45 0.000131374
25.55 0.000132411
25.65 0.000133456
25.75 0.000134509
25.85 0.000135571
25.95 0.00013664
26.05 0.000137718
26.15 0.000138803
26.25 0.000139897
26.35 0.000141
26.45 0.000142111
26.55 0.00014323
26.65 0.000144358
26.75 0.000145495
26.85 0.00014664
26.95 0.000147794
27.05 0.000148957
27.15 0.000150129
27.25 0.000151309
27.35 0.000152499
27.45 0.000153698
27.55 0.000154905
27.65 0.000156122
27.75 0.000157349
27.85 0.000158584
27.95 0.00015983
28.05 0.000161084
28.15 0.000162348
28.25 0.000163622
28.35 0.000164905
28.45 0.000166198
28.55 0.000167501
28.65 0.000168814
28.75 0.000170137
28.85 0.00017147
28.95 0.000172813
29.05 0.000174166
29.15 0.00017553
29.25 0.000176903
29.35 0.000178288
29.45 0.000179682
29.55 0.000181088
29.65 0.000182503
29.75 0.00018393
29.85 0.000185368
29.95 0.000186816
30.05 0.000188275
30.15 0.000189745
30.25 0.000191227
30.35 0.000192719
30.45 0.000194223
30.55 0.000195738
30.65 0.000197265
30.75 0.000198803
30.85 0.000200353
30.95 0.000201914
31.05 0.000203488
31.15 0.000205073
31.25 0.00020667
31.35 0.000208279
31.45 0.0002099
31.55 0.000211533
31.65 0.000213179
31.75 0.000214837
31.85 0.000216507
31.95 0.00021819
32.05 0.000219886
32.15 0.000221594
32.25 0.000223316
32.35 0.00022505
32.45 0.000226797
32.55 0.000228557
32.65 0.000230331
32.75 0.000232117
32.85 0.000233918
32.95 0.000235731
33.05 0.000237558
33.15 0.000239399
33.25 0.000241254
33.35 0.000243122
33.45 0.000245005
33.55 0.000246901
33.65 0.000248812
33.75 0.000250737
33.85 0.000252676
33.95 0.00025463
34.05 0.000256599
34.15 0.000258582
34.25 0.00026058
34.35 0.000262592
34.45 0.00026462
34.55 0.000266663
34.65 0.000268721
34.75 0.000270794
34.85 0.000272883
34.95 0.000274988
35.05 0.000277107
35.15 0.000279243
35.25 0.000281395
35.35 0.000283562
35.45 0.000285746
35.55 0.000287946
35.65 0.000290162
35.75 0.000292395
35.85 0.000294644
35.95 0.000296909
36.05 0.000299192
36.15 0.000301491
36.25 0.000303808
36.35 0.000306142
36.45 0.000308492
36.55 0.000310861
36.65 0.000313246
36.75 0.00031565
36.85 0.000318071
36.95 0.00032051
37.05 0.000322967
37.15 0.000325442
37.25 0.000327935
37.35 0.000330447
37.45 0.000332977
37.55 0.000335526
37.65 0.000338093
37.75 0.00034068
37.85 0.000343285
37.95 0.00034591
38.05 0.000348554
38.15 0.000351217
38.25 0.0003539
38.35 0.000356603
38.45 0.000359325
38.55 0.000362067
38.65 0.00036483
38.75 0.000367613
38.85 0.000370416
38.95 0.000373239
39.05 0.000376083
39.15 0.000378949
39.25 0.000381835
39.35 0.000384742
39.45 0.00038767
39.55 0.00039062
39.65 0.000393591
39.75 0.000396584
39.85 0.000399599
39.95 0.000402636
40.05 0.000405694
40.15 0.000408776
40.25 0.000411879
40.35 0.000415005
40.45 0.000418154
40.55 0.000421326
40.65 0.000424521
40.75 0.000427739
40.85 0.000430981
40.95 0.000434246
41.05 0.000437534
41.15 0.000440847
41.25 0.000444184
41.35 0.000447544
41.45 0.000450929
41.55 0.000454339
41.65 0.000457773
41.75 0.000461232
41.85 0.000464717
41.95 0.000468226
42.05 0.000471761
42.15 0.000475321
42.25 0.000478907
42.35 0.000482518
42.45 0.000486156
42.55 0.00048982
42.65 0.000493511
42.75 0.000497228
42.85 0.000500971
42.95 0.000504742
43.05 0.00050854
43.15 0.000512365
43.25 0.000516218
43.35 0.000520098
43.45 0.000524006
43.55 0.000527942
43.65 0.000531907
43.75 0.0005359
43.85 0.000539921
43.95 0.000543971
44.05 0.00054805
44.15 0.000552159
44.25 0.000556297
44.35 0.000560464
44.45 0.000564661
44.55 0.000568888
44.65 0.000573145
44.75 0.000577433
44.85 0.000581751
44.95 0.0005861
45.05 0.00059048
45.15 0.000594891
45.25 0.000599334
45.35 0.000603808
45.45 0.000608314
45.55 0.000612852
45.65 0.000617422
45.75 0.000622025
45.85 0.00062666
45.95 0.000631329
46.05 0.00063603
46.15 0.000640764
46.25 0.000645533
46.35 0.000650335
46.45 0.00065517
46.55 0.00066004
46.65 0.000664945
46.75 0.000669884
46.85 0.000674858
46.95 0.000679867
47.05 0.000684911
47.15 0.000689991
47.25 0.000695107
47.35 0.000700259
47.45 0.000705447
47.55 0.000710671
47.65 0.000715933
47.75 0.000721231
47.85 0.000726566
47.95 0.000731939
48.05 0.00073735
48.15 0.000742798
48.25 0.000748285
48.35 0.00075381
48.45 0.000759374
48.55 0.000764976
48.65 0.000770618
48.75 0.0007763
48.85 0.000782021
48.95 0.000787781
49.05 0.000793583
49.15 0.000799424
49.25 0.000805306
49.35 0.00081123
49.45 0.000817194
49.55 0.0008232
49.65 0.000829248
49.75 0.000835338
49.85 0.00084147
49.95 0.000847645
50.05 0.000853862
50.15 0.000860123
50.25 0.000866427
50.35 0.000872774
50.45 0.000879166
50.55 0.000885602
50.65 0.000892082
50.75 0.000898607
50.85 0.000905177
50.95 0.000911793
51.05 0.000918454
51.15 0.000925161
51.25 0.000931914
51.35 0.000938714
51.45 0.000945561
51.55 0.000952454
51.65 0.000959395
51.75 0.000966384
51.85 0.000973421
51.95 0.000980505
52.05 0.000987639
52.15 0.000994821
52.25 0.00100205
52.35 0.00100933
52.45 0.00101666
52.55 0.00102405
52.65 0.00103148
52.75 0.00103896
52.85 0.00104649
52.95 0.00105408
53.05 0.00106171
53.15 0.0010694
53.25 0.00107714
53.35 0.00108494
53.45 0.00109278
53.55 0.00110068
53.65 0.00110863
53.75 0.00111664
53.85 0.0011247
53.95 0.00113282
54.05 0.00114099
54.15 0.00114922
54.25 0.0011575
54.35 0.00116583
54.45 0.00117423
54.55 0.00118268
54.65 0.00119119
54.75 0.00119975
54.85 0.00120837
54.95 0.00121706
55.05 0.00122579
55.15 0.00123459
55.25 0.00124345
55.35 0.00125237
55.45 0.00126134
55.55 0.00127038
55.65 0.00127947
55.75 0.00128863
55.85 0.00129785
55.95 0.00130713
56.05 0.00131647
56.15 0.00132588
56.25 0.00133535
56.35 0.00134488
56.45 0.00135447
56.55 0.00136413
56.65 0.00137385
56.75 0.00138364
56.85 0.00139349
56.95 0.00140341
57.05 0.00141339
57.15 0.00142344
57.25 0.00143355
57.35 0.00144374
57.45 0.00145399
57.55 0.0014643
57.65 0.00147469
57.75 0.00148514
57.85 0.00149567
57.95 0.00150626
58.05 0.00151692
58.15 0.00152765
58.25 0.00153846
58.35 0.00154933
58.45 0.00156028
58.55 0.00157129
58.65 0.00158238
58.75 0.00159354
58.85 0.00160478
58.95 0.00161609
59.05 0.00162747
59.15 0.00163892
59.25 0.00165045
59.35 0.00166206
59.45 0.00167374
59.55 0.0016855
59.65 0.00169733
59.75 0.00170924
59.85 0.00172123
59.95 0.0017333
60.05 0.00174544
60.15 0.00175766
60.25 0.00176997
60.35 0.00178235
60.45 0.00179481
60.55 0.00180735
60.65 0.00181997
60.75 0.00183267
60.85 0.00184546
60.95 0.00185833
61.05 0.00187128
61.15 0.00188431
61.25 0.00189743
61.35 0.00191063
61.45 0.00192391
61.55 0.00193728
61.65 0.00195074
61.75 0.00196428
61.85 0.00197791
61.95 0.00199163
62.05 0.00200543
62.15 0.00201932
62.25 0.0020333
62.35 0.00204736
62.45 0.00206152
62.55 0.00207577
62.65 0.0020901
62.75 0.00210453
62.85 0.00211905
62.95 0.00213366
63.05 0.00214836
63.15 0.00216316
63.25 0.00217804
63.35 0.00219303
63.45 0.0022081
63.55 0.00222327
63.65 0.00223854
63.75 0.0022539
63.85 0.00226936
63.95 0.00228491
64.05 0.00230057
64.15 0.00231631
64.25 0.00233216
64.35 0.00234811
64.45 0.00236415
64.55 0.0023803
64.65 0.00239655
64.75 0.00241289
64.85 0.00242934
64.95 0.00244589
65.05 0.00246254
65.15 0.0024793
65.25 0.00249616
65.35 0.00251312
65.45 0.00253019
65.55 0.00254736
65.65 0.00256464
65.75 0.00258202
65.85 0.00259951
65.95 0.00261711
66.05 0.00263482
66.15 0.00265263
66.25 0.00267056
66.35 0.00268859
66.45 0.00270673
66.55 0.00272499
66.65 0.00274335
66.75 0.00276183
66.85 0.00278041
66.95 0.00279911
67.05 0.00281793
67.15 0.00283686
67.25 0.0028559
67.35 0.00287506
67.45 0.00289433
67.55 0.00291372
67.65 0.00293322
67.75 0.00295285
67.85 0.00297259
67.95 0.00299245
68.05 0.00301242
68.15 0.00303252
68.25 0.00305274
68.35 0.00307308
68.45 0.00309354
68.55 0.00311412
68.65 0.00313482
68.75 0.00315565
68.85 0.0031766
68.95 0.00319767
69.05 0.00321887
69.15 0.0032402
69.25 0.00326165
69.35 0.00328322
69.45 0.00330493
69.55 0.00332676
69.65 0.00334872
69.75 0.00337081
69.85 0.00339302
69.95 0.00341537
70.05 0.00343785
70.15 0.00346046
70.25 0.0034832
70.35 0.00350608
70.45 0.00352908
70.55 0.00355222
70.65 0.0035755
70.75 0.00359891
70.85 0.00362245
70.95 0.00364613
71.05 0.00366995
71.15 0.0036939
71.25 0.00371799
71.35 0.00374223
71.45 0.00376659
71.55 0.0037911
71.65 0.00381575
71.75 0.00384054
71.85 0.00386547
71.95 0.00389055
72.05 0.00391576
72.15 0.00394112
72.25 0.00396662
72.35 0.00399227
72.45 0.00401806
72.55 0.004044
72.65 0.00407008
72.75 0.00409631
72.85 0.00412269
72.95 0.00414922
73.05 0.00417589
73.15 0.00420272
73.25 0.00422969
73.35 0.00425681
73.45 0.00428409
73.55 0.00431152
73.65 0.0043391
73.75 0.00436683
73.85 0.00439471
73.95 0.00442275
74.05 0.00445095
74.15 0.00447929
74.25 0.0045078
74.35 0.00453646
74.45 0.00456528
74.55 0.00459426
74.65 0.00462339
74.75 0.00465268
74.85 0.00468214
74.95 0.00471175
75.05 0.00474152
75.15 0.00477146
75.25 0.00480155
75.35 0.00483181
75.45 0.00486223
75.55 0.00489282
75.65 0.00492357
75.75 0.00495448
75.85 0.00498556
75.95 0.00501681
76.05 0.00504822
76.15 0.0050798
76.25 0.00511155
76.35 0.00514346
76.45 0.00517555
76.55 0.0052078
76.65 0.00524022
76.75 0.00527282
76.85 0.00530558
76.95 0.00533852
77.05 0.00537163
77.15 0.00540491
77.25 0.00543837
77.35 0.005472
77.45 0.0055058
77.55 0.00553978
77.65 0.00557393
77.75 0.00560826
77.85 0.00564277
77.95 0.00567746
78.05 0.00571232
78.15 0.00574736
78.25 0.00578258
78.35 0.00581798
78.45 0.00585356
78.55 0.00588932
78.65 0.00592526
78.75 0.00596138
78.85 0.00599768
78.95 0.00603417
79.05 0.00607084
79.15 0.00610769
79.25 0.00614473
79.35 0.00618195
79.45 0.00621936
79.55 0.00625695
79.65 0.00629473
79.75 0.0063327
79.85 0.00637085
79.95 0.00640919
80.05 0.00644772
80.15 0.00648643
80.25 0.00652534
80.35 0.00656443
80.45 0.00660372
80.55 0.00664319
80.65 0.00668286
80.75 0.00672271
80.85 0.00676276
80.95 0.006803
81.05 0.00684343
81.15 0.00688406
81.25 0.00692488
81.35 0.00696589
81.45 0.0070071
81.55 0.0070485
81.65 0.0070901
81.75 0.00713189
81.85 0.00717387
81.95 0.00721606
82.05 0.00725844
82.15 0.00730101
82.25 0.00734379
82.35 0.00738676
82.45 0.00742993
82.55 0.00747329
82.65 0.00751686
82.75 0.00756062
82.85 0.00760459
82.95 0.00764875
83.05 0.00769311
83.15 0.00773768
83.25 0.00778244
83.35 0.0078274
83.45 0.00787257
83.55 0.00791793
83.65 0.0079635
83.75 0.00800927
83.85 0.00805524
83.95 0.00810141
84.05 0.00814779
84.15 0.00819437
84.25 0.00824115
84.35 0.00828813
84.45 0.00833532
84.55 0.00838271
84.65 0.0084303
84.75 0.0084781
84.85 0.0085261
84.95 0.00857431
85.05 0.00862271
85.15 0.00867133
85.25 0.00872015
85.35 0.00876917
85.45 0.00881839
85.55 0.00886783
85.65 0.00891746
85.75 0.0089673
85.85 0.00901735
85.95 0.0090676
86.05 0.00911805
86.15 0.00916871
86.25 0.00921958
86.35 0.00927065
86.45 0.00932192
86.55 0.0093734
86.65 0.00942509
86.75 0.00947697
86.85 0.00952907
86.95 0.00958136
87.05 0.00963387
87.15 0.00968657
87.25 0.00973948
87.35 0.0097926
87.45 0.00984592
87.55 0.00989944
87.65 0.00995317
87.75 0.0100071
87.85 0.0100612
87.95 0.0101156
88.05 0.0101701
88.15 0.0102248
88.25 0.0102798
88.35 0.0103349
88.45 0.0103903
88.55 0.0104458
88.65 0.0105016
88.75 0.0105575
88.85 0.0106137
88.95 0.01067
89.05 0.0107266
89.15 0.0107833
89.25 0.0108403
89.35 0.0108974
89.45 0.0109548
89.55 0.0110123
89.65 0.01107
89.75 0.011128
89.85 0.0111861
89.95 0.0112444
90.05 0.0113029
90.15 0.0113616
90.25 0.0114206
90.35 0.0114797
90.45 0.0115389
90.55 0.0115984
90.65 0.0116581
90.75 0.011718
90.85 0.011778
90.95 0.0118383
91.05 0.0118987
91.15 0.0119593
91.25 0.0120201
91.35 0.0120811
91.45 0.0121423
91.55 0.0122036
91.65 0.0122652
91.75 0.0123269
91.85 0.0123888
91.95 0.0124509
92.05 0.0125132
92.15 0.0125756
92.25 0.0126382
92.35 0.012701
92.45 0.012764
92.55 0.0128271
92.65 0.0128904
92.75 0.0129539
92.85 0.0130176
92.95 0.0130814
93.05 0.0131454
93.15 0.0132096
93.25 0.0132739
93.35 0.0133384
93.45 0.0134031
93.55 0.0134679
93.65 0.0135328
93.75 0.013598
93.85 0.0136633
93.95 0.0137287
94.05 0.0137943
94.15 0.0138601
94.25 0.013926
94.35 0.0139921
94.45 0.0140583
94.55 0.0141246
94.65 0.0141911
94.75 0.0142578
94.85 0.0143245
94.95 0.0143915
95.05 0.0144585
95.15 0.0145257
95.25 0.014593
95.35 0.0146605
95.45 0.0147281
95.55 0.0147958
95.65 0.0148637
95.75 0.0149317
95.85 0.0149998
95.95 0.015068
96.05 0.0151363
96.15 0.0152048
96.25 0.0152733
96.35 0.015342
96.45 0.0154108
96.55 0.0154797
96.65 0.0155487
96.75 0.0156178
96.85 0.015687
96.95 0.0157563
97.05 0.0158257
97.15 0.0158952
97.25 0.0159648
97.35 0.0160344
97.45 0.0161042
97.55 0.016174
97.65 0.016244
97.75 0.016314
97.85 0.016384
97.95 0.0164542
98.05 0.0165244
98.15 0.0165947
98.25 0.016665
98.35 0.0167354
98.45 0.0168059
98.55 0.0168764
98.65 0.016947
98.75 0.0170176
98.85 0.0170882
98.95 0.0171589
99.05 0.0172297
99.15 0.0173005
99.25 0.0173713
99.35 0.0174421
99.45 0.017513
99.55 0.0175839
99.65 0.0176548
99.75 0.0177257
99.85 0.0177966
99.95 0.0178676
100.05 0.0179385
100.15 0.0180095
100.25 0.0180804
100.35 0.0181514
100.45 0.0182223
100.55 0.0182932
100.65 0.0183641
100.75 0.018435
100.85 0.0185058
100.95 0.0185766
101.05 0.0186474
101.15 0.0187182
101.25 0.0187889
101.35 0.0188595
101.45 0.0189301
101.55 0.0190007
101.65 0.0190712
101.75 0.0191416
101.85 0.019212
101.95 0.0192822
102.05 0.0193524
102.15 0.0194226
102.25 0.0194926
102.35 0.0195625
102.45 0.0196324
102.55 0.0197021
102.65 0.0197718
102.75 0.0198413
102.85 0.0199107
102.95 0.01998
103.05 0.0200491
103.15 0.0201182
103.25 0.0201871
103.35 0.0202558
103.45 0.0203244
103.55 0.0203929
103.65 0.0204612
103.75 0.0205293
103.85 0.0205973
103.95 0.020665
104.05 0.0207326
104.15 0.0208001
104.25 0.0208673
104.35 0.0209343
104.45 0.0210011
104.55 0.0210678
104.65 0.0211342
104.75 0.0212003
104.85 0.0212663
104.95 0.021332
105.05 0.0213975
105.15 0.0214627
105.25 0.0215277
